标题,链接,发布时间,内容
目前出台的规定只是,"https://guba.eastmoney.com/news,603599,663855274.html",2017-07-01 13:45:35,并且该预测需经公司董事会审议的规定
不留转下一年度使用,"https://guba.eastmoney.com/news,603599,663847397.html",2017-07-01 13:28:43,谈发展也就只能是空谈
收盘4.99				,"https://guba.eastmoney.com/news,603599,663831635.html",2017-07-01 12:58:39,河钢股份正在启动跳空长阳！V型反转开始！ 特大
全民力挺啊[赞][赞][赞]				,"https://guba.eastmoney.com/news,603599,663800465.html",2017-07-01 11:49:18,?注意?珠海港 明日是否拉升 主i力意i图流出今
深股通第一套,"https://guba.eastmoney.com/news,603599,663799263.html",2017-07-01 11:45:10,面对6.26%的跌幅
今年卖房的上市公司数量达到百余家之多,"https://guba.eastmoney.com/news,603599,663773019.html",2017-07-01 10:50:02,二是作出明确的规定
为什么会出现上市公司扎堆卖房现象？归纳上市公司卖房的原因,"https://guba.eastmoney.com/news,603599,663747512.html",2017-07-01 09:56:10,就是要将高送转与业绩匹配的问题落到实处
300436,"https://guba.eastmoney.com/news,603599,663520162.html",2017-06-30 20:57:33,五粮液上涨0.34元人民币
沪指上涨2.72点,"https://guba.eastmoney.com/news,603599,663512562.html",2017-06-30 20:40:30,002767等等
国家加大了对房地产的调控力度,"https://guba.eastmoney.com/news,603599,663379662.html",2017-06-30 16:42:35,就是背后存在着利益关系
草甘膦概念股全线上涨，广信的庄就是信球货。,"https://guba.eastmoney.com/news,603599,663281970.html",2017-06-30 14:19:30,草甘膦概念股全线上涨，广信的庄就是信球货。
次新股股价不到10块江苏银行仅此1家0.98元业绩,"https://guba.eastmoney.com/news,603599,663285993.html",2017-06-30 14:24:26,不能靠忽悠式重组拉抬股价 临时找了腾讯爸爸客
此股控股股东持有2亿3千万是不会走的,"https://guba.eastmoney.com/news,603599,663225039.html",2017-06-30 12:58:03,没有什么了
600747,"https://guba.eastmoney.com/news,603599,663221746.html",2017-06-30 12:51:41,毕竟对于上市公司来说
农药股都在涨，此股不涨有问题,"https://guba.eastmoney.com/news,603599,663103136.html",2017-06-30 09:55:51,观望为妙。
这是很有必要的,"https://guba.eastmoney.com/news,603599,663155805.html",2017-06-30 10:58:22,为的是赋予灵性激发悟性不失理性而广开思路
看这么好的业绩进了一点，现在这个样子，不是环保问题就是定增问题，退出来算了。,"https://guba.eastmoney.com/news,603599,663130256.html",2017-06-30 10:29:00,
看看同行业的农业股都涨,"https://guba.eastmoney.com/news,603599,663124168.html",2017-06-30 10:21:03,行
英镑兑美元亚太盘初交投于平盘水平附近，暂报1.3011,"https://guba.eastmoney.com/news,603599,663082042.html",2017-06-30 09:22:58,英镑兑美元亚太盘初交投于平盘水平附近，暂报1.3011，接近英国GfK消费者信心指数发布之前逼平的5月25日以来最高位1.3014。
老子1000万就是买不到货,"https://guba.eastmoney.com/news,603599,658098573.html",2017-06-20 15:35:00,哪个sb赶快卖出来
现在大盘走的是慢牛，大盘一跌就吓跑一些人,"https://guba.eastmoney.com/news,603599,662711525.html",2017-06-29 16:10:15,跌了接
这只股票有庄没有?,"https://guba.eastmoney.com/news,603599,662662144.html",2017-06-29 14:57:26,
有个性  进口钢琴,"https://guba.eastmoney.com/news,603599,662658322.html",2017-06-29 14:52:19,有个性 进口钢琴
看着分时图，很像一盘弹簧,"https://guba.eastmoney.com/news,603599,662603945.html",2017-06-29 13:36:54,看着分时图，很像一盘弹簧
坐稳了 要拉了,"https://guba.eastmoney.com/news,603599,662457602.html",2017-06-29 09:48:26,当然信不信由你
但这并不能缓解年底市场流动性的危机,"https://guba.eastmoney.com/news,603599,662439198.html",2017-06-29 09:19:32,反弹能否持续
其动机其实并不单纯,"https://guba.eastmoney.com/news,603599,662271809.html",2017-06-28 22:52:56,好股票尽在这一次调整跌宕中显现出来
市盈率20倍,"https://guba.eastmoney.com/news,603599,661758665.html",2017-06-28 07:50:06,新股发行市盈率23倍，还要多少个涨停板
弄一个傻你妹一手一手的疯狂砸盘,"https://guba.eastmoney.com/news,603599,661956304.html",2017-06-28 13:54:06,真行，手续费
光气优势助推农药细分领域龙头,"https://guba.eastmoney.com/news,603599,659914089.html",2017-06-23 17:31:04,
涨的都是绩优股弄成垃圾了,"https://guba.eastmoney.com/news,603599,661871049.html",2017-06-28 11:25:22,是绩优股还是垃圾
广信股份这一年多来，杀掉了不少的散户，可以说至今都在坑里，恶庄无疑。,"https://guba.eastmoney.com/news,603599,657543284.html",2017-06-19 16:22:39,广信股份这一年多来，杀掉了不少的散户，可以说至今都在坑里，恶庄无疑。
这大户是想做什么呢？,"https://guba.eastmoney.com/news,603599,661857360.html",2017-06-28 11:03:35,这大户是想做什么呢？
只是在实战过程中,"https://guba.eastmoney.com/news,603599,661808414.html",2017-06-28 09:56:01,Kdj指标的继续低位上行
开板前一瞬间卖掉了！,"https://guba.eastmoney.com/news,603599,661763206.html",2017-06-28 08:12:32,没出货的，捉住出货机会，今日跌5个点到9个点。
一线绩优股后是二线蓝筹,"https://guba.eastmoney.com/news,603599,661758197.html",2017-06-28 07:48:19,一线绩优股后是二线蓝筹
对君正要求不要太高了，免得适得其反。,"https://guba.eastmoney.com/news,603599,659195878.html",2017-06-22 13:30:35,技术分析黑马股～A股热点直击今日， A股四度叩
不过在这个冠冕堂皇的理由背后,"https://guba.eastmoney.com/news,603599,661586098.html",2017-06-27 20:56:44,公司前三季度的业绩还算不错笔者不敢苟同
倒闭了，快跑[大笑],"https://guba.eastmoney.com/news,603599,653064300.html",2017-06-09 10:42:59,倒闭了，快跑
15.20是试探，被吃就是还有庄的残股，站住了就起飞,"https://guba.eastmoney.com/news,603599,658019048.html",2017-06-20 13:29:42,15.20是试探，被吃就是还有庄的残股，站住了就起飞
绩优小盘股，还不涨？,"https://guba.eastmoney.com/news,603599,658850200.html",2017-06-21 21:41:24,绩优小盘股，还不涨？
不知道在算计啥,"https://guba.eastmoney.com/news,603599,661235694.html",2017-06-27 10:52:57,定增不见批文，分红没下文，老是专注澄清，就是动不起来
603599:广信股份关于媒体报道的澄清公告,"https://guba.eastmoney.com/news,603599,660871841.html",2017-06-26 18:21:10,"公告日期：2017-06-27
 证券代码：603599 股票简称：广信股份 编号：临2017-034



安徽广信农化股份有限公司



关于媒体报道的澄清公告



本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏并对其内容的真实性、准确性和完整性承担个别及连带责任。



一、媒体报道简述



近日，安徽广信农化股份有限公司（以下简称“公司”或“上市公司”）关注到有关媒体发表了题为《广信股份定增在即环保问题未解 澄清公告与环保局报告相左》的报道（以下简称“报道”），主要对公司以下环保事项存在质疑：1、拆除废水处理设施是否报批



2、公司与广德县精细化工园污水处理有限公司（以下简称“化工园污水公司”）污水处理争议



二、澄清声明



公司董事会十分重视上述报道内容，对公司环保相关事项进行核查，并针对上述报道事项特澄清说明如下：



澄清事项一： 拆除废水处理设施是否报批



公司主要生产厂区分光气基地厂区和蔡家山厂区，其中蔡家山厂区是公司早期老厂区，面积较小，只有一个车间生产甲基硫菌灵一个产品。自2013年3月公司将蔡家山厂区废水统一用管道输送到公司光气基地厂区预处理装置处理，原甲基硫菌灵项目废水预处理设施停转及拆除事项向广德县环保局做请示报告之后，停运并拆除。



2016年8月31日，广德县环保局向安徽省环保厅出具《广德环保局关于省



厅交办部分企业环境问题查处情况报告》（广环【2016】）126号文件：



广德县环保局接安徽省环保厅《关于部分企业环境问题的监察通知》（皖环函【2016】799号）文件，现将广信股份环保问题报告如下：



“广信股份存在以下问题：1、企业甲基硫菌灵项目擅自扩大生产规模，于2015年10月建成投运，未重新办理环保审批手续。2、擅自拆除甲基硫菌灵预处理设施和综合生化预处理设施。3、高浓度废水未按环评报告文件要求预处理，直接排至广德县精细化工园污水处理有限公司（第三方运行）处理，未计量，未执行接管标准。”



经广德县环保局调查处理情况：



“1、责令广信股份限期补办甲基硫菌灵项目环评手续，拟给予罚款人民币玖万元整（处罚通知书已下）。



2、广信股份蔡家山厂区原建有污水处理站，并安装在线监控系统；2013年



初化工园污水公司污水处理项目建成，2013年3月广信股份将蔡家山厂区废水



用管道输送到化工园污水公司统一处理，原甲基硫菌灵项目废水预处理设施和原综合污水处理站停运并拆除，该行为发生在2013年3月，距调查时2016年6月，已超过二年时间，根据《行政处罚法》第二十九条规定，不再给予处罚；将甲基硫菌灵项目废水用管道输送到化工园污水公司统一处理，客观上废水的处理设施，设备更先进，处理流程更合理规范，处理规模更有保障，是符合水污染防治法立法目标的，综上对省厅交办“擅自拆除甲基硫菌灵项目预处理设施和综合生化预处理设施”的环境违法行为，不应再予追究和给予处罚。



3、对省厅交办“高浓度废水未按环评报告文件要求预处理，直接排至广德县精细化工园污水处理有限公司（第三方运行）处理，未计量，未执行接管标准”的问题，是企业拆分而衍生出的环境标准适用等一系列复杂的关系，我局另书面请示省厅予以确认。”



综上，问题1已处理，问题2不应再予追究和给予处罚，问题3上报安徽省



环保厅确认过程中。



公司针对问题1执行整改情况：



针对责令广信股份限期补办甲基硫菌灵项目环评手续，拟给予罚款人民币玖万元整（处罚通知书已下）处罚。



2016年 8月 20 日，广德县环保局下发《行政处罚决定书》（广环罚字



[2016]009号），决定对广信股份处以罚款9万元。公司已及时缴纳了上述罚款。



2016年10月24日，广德县环保局结合变更情况，对该项目进行了重新审



查并作出《关于安徽广信农化股份有限公司10000吨/年甲基硫菌灵项目变更环



境影响报告书的批复》（广环审[2016]119号），原则同意该项目变更。项目分两



期建设，生产工艺及污染防治措施做如下改变：取消中间罐环节，粗产品直接脱溶；粗产提纯工序取消了离心环节；取消乙酸乙酯不凝气的回收工序；在生产各工段增加尾气吸收装置；新建50立方米、500立方米事故应急池各一座。2016年9月8日，广德县环保局出具《证明》，确认上述环保处罚事项已整改完毕。综上，公司环保行政处罚事项已得到整改。



上……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
江丰电子:第一届监事会第十次会议决议公告,"https://guba.eastmoney.com/news,603599,661227739.html",2017-06-27 10:43:08,散户流入0元，麻烦谁截下图发给大家看看
明天高开高走？,"https://guba.eastmoney.com/news,603599,661018997.html",2017-06-26 22:56:12,会不会呢？ 创业板 已经 不崩要小涨一波了哟 你不拉？
但两市大小非减持却似乎不手软,"https://guba.eastmoney.com/news,603599,660722550.html",2017-06-26 14:12:18,从市场本身来看
市盈率20倍,"https://guba.eastmoney.com/news,603599,660608900.html",2017-06-26 11:11:19,市盈率20倍，新股发行还要23倍
心急的朋友过几天再看！不着急！起码低位不应该着急！,"https://guba.eastmoney.com/news,603599,659112651.html",2017-06-22 11:10:21,当然信不信由你！
