标题,链接,发布时间,内容
600053:九鼎投资关于公司控股股东部分股权补充质押的公告,"https://guba.eastmoney.com/news,600053,730997851.html",2017-11-22 16:09:10,"公告日期：2017-11-23
证券代码：600053 证券简称：九鼎投资 编号：临2017-106



昆吾九鼎投资控股股份有限公司



Kunwu Jiuding Investment Holdings CO., Ltd



关于公司控股股东部分股权补充质押的公告



本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。



2017年11月22日，昆吾九鼎投资控股股份有限公司（以下简称“公司”或“本



公司”）接到公司控股股东江西中江集团有限责任公司（以下简称“中江集团”）关于将其持有的本公司部分股票进行补充质押的通知，现将有关情况公告如下：



一、 股东股份质押的具体情况



1、股东股份本次补充质押的基本情况



是否为第一 本次质押



质押股数 质押开始 质押到期



股东名称 大股东及一 质权人 占其所持 用途



（股） 日期 日



致行动人 股份比例



至办理解 补充



2017年11 中信证券股



中江集团 是 2,500,000 除质押登 0.80%



月21日 份有限公司 质押



记之日止



合计 2,500,000 0.80%



2、中江集团所持本公司股份累计被质押的情况



截止本公告日，中江集团持有本公司股份总数为 313,737,309 股，占公司总股本



比例为72.37%。中江集团本次质押后累计质押的股份数量为304,034,500股，占其持



股总数的比例为96.91%、占本公司总股本比例为70.13%。



3、其他说明



本次股票质押行为为补充质押，不会导致其实际控制权的变更。公司控股股东中江集团资信状况良好，具备资金偿还能力，所持有的股份目前不存在平仓风险。后续如出现平仓风险，中江集团将采取包括但不限于补充质押、提前还款等措施应对上述风险。上述质押事项如若出现其他重大变动情况，公司将按照有关规定及时履行信息披露义务。



二、 备查文件



1、股份质押登记证明



特此公告。



昆吾九鼎投资控股股份有限公司



董事会



2017年11月23日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
今天是第二缺口,"https://guba.eastmoney.com/news,600053,737281591.html",2017-12-18 13:35:49,今天是第二缺口
问一下60多本的还在么，感觉已经绝望了，这次看形式要到20了,"https://guba.eastmoney.com/news,600053,728669317.html",2017-11-15 20:34:22,问一下60多本的还在么，感觉已经绝望了，这次看形式要到20了
去你妈又开始砸盘。完蛋了。。,"https://guba.eastmoney.com/news,600053,736327040.html",2017-12-12 22:10:23,去你妈又开始砸盘。完蛋了。。
有个B它主子还在给它开早会 散会了就来复制粘贴 把所有的帖子顶上来 大家拭目以待,"https://guba.eastmoney.com/news,600053,702500793.html",2017-09-12 09:06:27,"有个B它主子还在给它开早会
散会了就来复制粘贴
把所有的帖子顶上来
大家拭目以待"
这垃圾不是上证50呀，今天怎么像瀑布一样飞泻4千尺？,"https://guba.eastmoney.com/news,600053,738958556.html",2017-12-27 17:08:56,这垃圾不是上证50呀，今天怎么像瀑布一样飞泻4千尺？
商赢环球不跌停，就找不到跌停的票了。,"https://guba.eastmoney.com/news,600053,736509496.html",2017-12-13 16:31:27,商赢环球不跌停，就找不到跌停的票了。
九鼎应该是有问题的，不然，不会急于套现减持其它新股，回笼资金！,"https://guba.eastmoney.com/news,600053,738951645.html",2017-12-27 16:30:46,九鼎应该是有问题的，不然，不会急于套现减持其它城投上市新股，迫切回笼资金！个人看法！
明日关注空港股份收盘要站稳日均线,"https://guba.eastmoney.com/news,600053,715072148.html",2017-10-08 15:19:27,这些天一直是尾盘发力！
今天打压明天就涨。,"https://guba.eastmoney.com/news,600053,736585032.html",2017-12-14 01:59:02,今天打压明天就涨。
奶奶的，只要股东有九鼎，再好的题材业绩都涨不了！九鼎快点倒闭吧！,"https://guba.eastmoney.com/news,600053,738936035.html",2017-12-27 15:23:47,奶奶的，只要股东有九鼎，再好的题材业绩都涨不了！九鼎快点倒闭吧！
同志们明天创新低。,"https://guba.eastmoney.com/news,600053,738935432.html",2017-12-27 15:21:16,同志们明天创新低。
今天被强平了么？,"https://guba.eastmoney.com/news,600053,734011197.html",2017-12-04 10:42:32,今天被强平了么？
九鼎短空长多 做短线很难挣到钱 各位别再抄底了 浅套的别死扛 待启动带量上升期再,"https://guba.eastmoney.com/news,600053,738934365.html",2017-12-27 15:16:46,九鼎短空长多 做短线很难挣到钱 各位别再抄底了 浅套的别死扛 待启动带量上升期再来吧！
耐心，耐心，耐心！,"https://guba.eastmoney.com/news,600053,738927409.html",2017-12-27 14:55:56,"23.9+能让这么多人轻松买入，那就肯定不是低点！这两天又大户不计成本砸盘,啥情况啊?到底是啥情况啊，目前不明朗！有内幕消息的赶紧出来说说，这票还能不能补啊？！按说也快到爆仓线了吧,不应该这样啊，特么上次我25.8+追进去的1000多股又套住了哇！我等23.5再补1000股！"
啥意思呢？连根拔掉了就没韭菜了！,"https://guba.eastmoney.com/news,600053,738930150.html",2017-12-27 15:02:19,啥意思呢？连根拔掉了就没韭菜了！
今天要是鲁创涨停九鼎还绿吗～,"https://guba.eastmoney.com/news,600053,738869479.html",2017-12-27 11:44:00,拭目以待～！
百亿浮赢不是开玩笑的 万科一年不过一百多亿 茅台二百多亿,"https://guba.eastmoney.com/news,600053,738775260.html",2017-12-26 20:21:19,百亿浮赢不是开玩笑的 万科一年不过一百多亿 茅台二百多亿
600053:九鼎投资关于涉及诉讼事项的结果公告,"https://guba.eastmoney.com/news,600053,738769299.html",2017-12-26 19:31:24,"公告日期：2017-12-27
证券代码：600053 证券简称：九鼎投资 编号：临2017—111



昆吾九鼎投资控股股份有限公司



Kunwu Jiuding Investment HoldingsCO.,Ltd



关于涉及诉讼事项的结果公告



本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。



重要内容提示：



案件所处的诉讼阶段：二审（终审）判决。



昆吾九鼎投资控股股份有限公司（以下简称“公司”）所处当事人地位：被告。



本次涉诉金额：约1422.7819万元。



是否会对公司损益产生负面影响：公司已对上述案件涉及的履约保证金及利息等



共计25.66万元计提预计负债，本次诉讼不会对公司本年度经营业绩产生重大影



响。



2017年12月26日，公司收到江西省高级人民法院通知领取华升富士达电梯案件终



审判决，当日公司前往江西省高级人民法院领取《民事判决书》（2017）赣民终526号。



江西省高级人民法院作出终审判决：驳回原告的上诉，维持原审判决，本判决为终审判决。



一、本次诉讼的基本情况



2011年10月，华升富士达电梯有限公司和上海华升富士达扶梯有限公司(以下统称



“富士达公司”)向江西省南昌市中级人民法院提出诉讼，要求公司支付拖欠的电梯设备款1,015万元、违约金407万元及相关诉讼费用。公司在该案的应诉过程中，发现该案涉嫌重大经济诈骗犯罪，立即向南昌市公安局高新技术开发分局报案。同时，南昌市中级人民法院中止了本案民事诉讼的审理。相关内容详见公司于2012年4月14日刊登在《上海证券报》和上海证券交易所网站（www.sse.com.cn）的临时公告“临2012-06”。



2012年12月，江西省南昌市中级人民法院对华升富士达电梯有限公司南昌分公司负



责人周某涉嫌重大经济诈骗案公开审理，并于2013年1月6日下达了 [2012]洪刑二初字



第30号《刑事判决书》，判决被告人周某犯诈骗罪，判处无期徒刑，剥夺政治权利终身，



并处没收个人全部财产。被告人周某不服，向江西省高级人民法院提出上诉。



2014年1月，江西省高级人民法院下达{(2013)赣刑二终字第13号}刑事判决书对本



案做出最终判决，即：撤销江西省南昌市中级人民法院[2012]洪刑二初字第30号刑事



判决；判处上诉人(原审被告人)周某犯挪用资金罪，判处有期徒刑五年(刑期从判决生效之日起计算。判决执行以前先行羁押的，羁押一日折抵刑期一日，即自2011年12月8日起至2016年12月7日止)。继续追缴赃款，发还被害人。相关内容详见公司于2014年1月28日刊登在《上海证券报》和上海证券交易所网站（www.sse.com.cn）的临时公告“临2014-007”。



2016年11月，富士达公司向南昌市中级人民法院申请恢复审理民事诉讼，要求公司



支付拖欠的电梯设备款、违约金及相关诉讼费用，2017年2月23日一审开庭，公司根据



委托诉讼律师事务所的意见，对该案件计提预计负债160万元。相关内容详见公司于2017



年4月29日刊登在《上海证券报》和上海证券交易所网站（www.sse.com.cn）的定期报



告《九鼎投资2016年年度报告》。



2017年7月，公司收到江西省南昌市中级人民法院民事判决书，（2011）洪民二初字



第91号《民事判决书》，判决主要内容如下：



1、被告昆吾九鼎投资控股股份有限公司在本判决书生效后十日内返还原告履约保证金20万元及利息56,567.78元；



2、驳回原告华升富士达电梯有限公司的其他诉讼请求；



3、驳回原告上海华升富士达扶梯有限公司的诉讼请求。



如果未按本判决指定的期间履行给付金钱的义务，应当按照《中华人民共和国民事诉讼法》第二百五十三条之规定，加倍支付延迟履行期间的债务利息。



案件受理费108,706元，由原告华升富士达电梯有限公司负担68,200.45元，原告上



海华升富士达扶梯有限公司负担 38,580 元，被告昆吾九鼎投资控股股份有限公司负担



1,925.55元。



如不服本判决，可在判决书送达之日起十五日内，向本院递交上诉状，并按对方当事人的人数提……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
今日尾市拉都是不拉，原形毕露,"https://guba.eastmoney.com/news,600053,738912471.html",2017-12-27 14:23:54,今日尾市拉都是不拉，原形毕露
请各位大神手下留情 不要抄底九鼎 你们抄不到的 买好股去吧[拜神][拜神][拜神,"https://guba.eastmoney.com/news,600053,738909436.html",2017-12-27 14:17:52,请各位大神手下留情 不要抄底九鼎 你们抄不到的 买好股去吧
鲁信开始拉了，看你装死[牛],"https://guba.eastmoney.com/news,600053,738889603.html",2017-12-27 13:29:16,鲁信开始拉了，看你装死
