标题,链接,发布时间,内容
庄家互倒，根据投资买入价位数据，决定是否打压拉伸！操纵股价,"https://guba.eastmoney.com/news,600933,734023614.html",2017-12-04 11:04:05,.........
尼玛这是什么逼，还有减持解禁的，,"https://guba.eastmoney.com/news,600933,734059483.html",2017-12-04 12:48:38,尼玛这是什么逼，还有减持解禁的，
这股这么凶悍的跌是不是赵薇赵菲特在里边坐庄啊,"https://guba.eastmoney.com/news,600933,734056608.html",2017-12-04 12:34:33,这股这么凶悍的跌是不是赵薇赵菲特在里边坐庄啊
还赚5K，走人，垃圾，一路下跌，祝早日退市,"https://guba.eastmoney.com/news,600933,734015958.html",2017-12-04 10:50:46,。。。。。。。。。。。。
新股亏大了,"https://guba.eastmoney.com/news,600933,734053713.html",2017-12-04 12:21:31,新股亏大了
庄家打压收集筹码，不要和他抢。,"https://guba.eastmoney.com/news,600933,734022703.html",2017-12-04 11:02:49,庄家打压收集筹码，不要和他抢。
中签有卖的吗？,"https://guba.eastmoney.com/news,600933,734024669.html",2017-12-04 11:05:44,中签有卖的吗？
准备买一点回来玩玩,"https://guba.eastmoney.com/news,600933,733987459.html",2017-12-04 10:01:07,
600933:爱柯迪关于使用闲置募集资金进行现金管理的进展公告,"https://guba.eastmoney.com/news,600933,732247427.html",2017-11-27 16:34:31,"公告日期：2017-11-28
 证券代码：600933 证券简称：爱柯迪 公告编号：临2017-011



爱柯迪股份有限公司



关于使用闲置募集资金进行现金管理的进展公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。



一、使用闲置募集资金进行现金管理概述



爱柯迪股份有限公司（以下简称“本公司”或“公司”）于2017年11月23



日召开的第一届董事会第二十次会议审议通过《关于使用闲置募集资金进行现金管理的议案》，同意在不影响公司募集资金投资计划正常进行和募集资金安全的 前提下，使用最高额度不超过人民币6.4亿元的闲置募集资金进行现金管理。在 上述额度范围内，资金可在12个月内滚动使用。公司独立董事、监事会、保荐 机构分别发表了同意的意见。详细内容见2017年11月23日刊载于上海证券交易所网站（www.sse.com.cn）及公司指定信息披露媒体《关于使用闲置募集资金进行现金管理的公告》。



二、本次购买理财产品的基本情况



序号 交易银行名称 产品名称 认购金额 产品类型 产品 产品到 预期年化



（万元） 期限 期日 收益率



1 宁波银行股份有 单位结构性存款 55,500保本浮动 182天 2018年5 4.3%



限公司江北支行 产品 收益型 月25日



中国工商银行股 工银理财共赢3 保本浮动 2018年5



2 份有限公司宁波 号理财产品 3,000 收益型 180天月23日 3.8%



东门支行



中国银行股份有 中银保本理财产 保证收益 2018年5



3 限公司宁波市江品 5,500型 185天月28日 4.1%



北支行



公司已对交易方当事人的基本情况、信用评级情况及其交易履约能力进行了必要的尽职调查，认为交易对方具备履约能力。公司与上述银行不存在关联关系。



三、风险控制措施



本次是在确保不影响公司正常生产经营的基础上，根据公司闲置募集资金情况，进行的保本型理财。公司建立台账对理财产品进行管理，及时分析和跟踪理财产品的进展情况，如评估发现可能存在影响公司资金安全的情况，将及时采取措施，控制投资风险。公司将对募集资金使用情况进行日常监控，公司独立董事、监事会有权对资金使用情况进行监督和检查，必要时可以聘请专业机构进行审计。



四、对公司日常经营的影响



在符合国家法律法规，并确保不影响公司募集资金投资计划正常进行和募集资金安全的前提下，公司使用闲置募集资金进行现金管理，不会影响公司募投项目的正常开展。通过适度理财，可以提高募集资金使用效率，获得一定的投资收益，为公司股东谋取更多的投资回报。



五、截至本公告日，公司使用部分募集资金进行现金管理的余额为人民币64,000万元。



特此公告。



爱柯迪股份有限公司



董事会



2017年11月28日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
预告： 下午急速拉升！上午杀入的都发财了。,"https://guba.eastmoney.com/news,600933,732802158.html",2017-11-29 11:28:44,预告： 下午急速拉升！上午杀入的都发财了。
大家打新股中不了签买爱柯迪绝对是中新股,"https://guba.eastmoney.com/news,600933,734047297.html",2017-12-04 11:55:39,新股爱柯迪总盘8个亿，流通盘1.3个亿，利润到9月份0.5元。上市12天，第四天打开，一直套牢全体二级市场散户，目前在16.37，就是中新股者也就赚了5元钱一股。所以此股后续涨回到21元这是很轻松的事，我相信会有其他庄家到这里捡这样便宜的筹码，就是时间问题。我看目前庄家还有多少钱继续做空来吸筹。
公司是不是应该赔偿啊，这节奏后面肯定会出虚假上市的公告才对,"https://guba.eastmoney.com/news,600933,734025822.html",2017-12-04 11:07:21,从来没有过这样的妖股呀
什么破股票,"https://guba.eastmoney.com/news,600933,734042654.html",2017-12-04 11:40:51,什么破股票
看看次新股走势，智者现在进场,"https://guba.eastmoney.com/news,600933,734046036.html",2017-12-04 11:51:08,看看次新股走势，智者现在进场
16.48元割肉清仓了。明天低点再考虑吸回来！,"https://guba.eastmoney.com/news,600933,734038216.html",2017-12-04 11:30:08,16.48元割肉清仓了。明天低点再考虑吸回来！
捧场资金的筹码基本出完了,"https://guba.eastmoney.com/news,600933,734045632.html",2017-12-04 11:49:52,新股一上市就一个劲往上涨，很多人不明白个中道理，说什么发行价低了、估值低了等等都只看表象不明真相的。新股上市里面的套路深着呢。开板当天大部分筹码是捧场资金接住的，碰到行情好，流通筹码少的个案可以向上派发。如遇上行情不好，盘子又较大的，只能向下派发了，任务完成后少亏脱手是原则，亏损部分堤外损失堤内补。这档事情只能会意不能言传。各位有兴趣可以看看用友软件刚上市的半年走势图，细细琢磨，悟性不太差者自然明白。
可以举报的，我套了百分之20！,"https://guba.eastmoney.com/news,600933,734017512.html",2017-12-04 10:53:39,可以举报的，我套了百分之20！
有实名举报的没有？ 哈哈。,"https://guba.eastmoney.com/news,600933,734044065.html",2017-12-04 11:44:59,有实名举报的没有？ 哈哈。
估计这个公司问题很大，得好好查一查！,"https://guba.eastmoney.com/news,600933,734043780.html",2017-12-04 11:44:10,估计这个公司问题很大，得好好查一查！
下午主动缴枪，争取宽大处理！,"https://guba.eastmoney.com/news,600933,734041581.html",2017-12-04 11:37:47,下午主动缴枪，争取宽大处理！
爱柯迪问题大得很,"https://guba.eastmoney.com/news,600933,734012841.html",2017-12-04 10:45:22,爱柯迪问题大得很：1.如果爱柯迪如实申报产能，要么不能上市，即使上市，也不能募集这么多资金；夸大产能，蒙骗审批部门，你说有无问题？要么与审批部门串通造假。2.“产能利用率下滑”本身就是巨大利空，产能上不去，何来利润？原来招股书里的都是假话；把募集的资金变更用途，挪作它用，这个更可怕，爱柯迪忘了招股上市的初衷，肆意挥霍践踏广大股东的权益，更有甚者，居然用募集的资金去填补以前的投入资金（这部分应该由利润去填补）。3.既然问题已经暴露出来了，不管是谁，想盖也盖不住，等待处理吧，这么大的事件，终止上市是大概率的事情。
为什么才上市就解禁上亿股?,"https://guba.eastmoney.com/news,600933,734042917.html",2017-12-04 11:41:43,"为什么才上市就解禁上亿股¶ 
爱柯迪
爱柯迪：你好！公司严格按照法律法规要求，对于首次公开发行股票前的股份，相关主体均作了锁定承诺，及时履行披露义务，不存在提前解禁或违反承诺的情形。
(来自上证e互动)答复时间 2017-12-05 09:40:40"
下午割肉比赛开始！ 观望一下。,"https://guba.eastmoney.com/news,600933,734042258.html",2017-12-04 11:39:45,下午割肉比赛开始！ 观望一下。
今儿最好探下15.85，缺口补满再痛快地拉！！！,"https://guba.eastmoney.com/news,600933,734036214.html",2017-12-04 11:26:10,今儿最好探下15.85，缺口补满再痛快地拉！！！
割了走了，,"https://guba.eastmoney.com/news,600933,734036716.html",2017-12-04 11:27:08,割了走了，
赶紧割肉换股！ 否则死路一条！,"https://guba.eastmoney.com/news,600933,734031992.html",2017-12-04 11:18:25,赶紧割肉换股！ 否则死路一条！
远离股市远离毒品,"https://guba.eastmoney.com/news,600933,734031780.html",2017-12-04 11:17:58,股市真不如赌博，都是国家队控制的
这是我见过最NB的股涨了半个版还没反弹流通市值才20个亿,"https://guba.eastmoney.com/news,600933,734028652.html",2017-12-04 11:12:21,这是我见过最NB的股涨了半个版还没反弹流通市值才20个亿
16.10来了!!,"https://guba.eastmoney.com/news,600933,734027493.html",2017-12-04 11:10:17,16.10来了!!
跌的怀疑人生了吧！！！后面你还会怀疑你的出生的！！！！！！！！！！,"https://guba.eastmoney.com/news,600933,734026405.html",2017-12-04 11:08:25,跌的怀疑人生了吧！！！后面你还会怀疑你的出生的！！！！！！！！！！
庄家做空起步，越接盘越跌,"https://guba.eastmoney.com/news,600933,734026083.html",2017-12-04 11:07:49,........
是谁在砸盘,"https://guba.eastmoney.com/news,600933,734025711.html",2017-12-04 11:07:11,此股到目前为止，除了中签股民，所有二级市场的股民都是亏损的。而且此股上市后炒作股价并不高，没有理由这样往下砸。所以本人判断，此股现在炒作是机构的一种新模式，即让新股发出后，有1倍的利益，保持新股畅通发行，但利润不能太高。所以从爱柯迪这只流通盘有一亿的股开始做实践。现在此股利润已经跌回3分之1了，全部二级市场股民都套牢了，但是庄家拿借来的机构股也已经输得很惨。所以这个模式是一种不公平的模式，是钱多和违规的借机构股做市。这个机构股票我判断是养老机构。所以，我们散户输得是时间，恐怕这个庄家是输的真金白银。
又耍跌停，速来几个跌停，我要呷货,"https://guba.eastmoney.com/news,600933,734025589.html",2017-12-04 11:06:58,又耍跌停，速来几个跌停，我要呷货
上周投资者进的多，周天出公告通知相关大户，倒筹压价！,"https://guba.eastmoney.com/news,600933,734025502.html",2017-12-04 11:06:49,...........
当连续大买单出现时再进不迟。,"https://guba.eastmoney.com/news,600933,734024048.html",2017-12-04 11:04:45,当连续大买单出现时再进不迟。
这股咋啦？疯啦,"https://guba.eastmoney.com/news,600933,734022742.html",2017-12-04 11:02:54,这股咋啦？疯啦
18.1割肉卖的回来看看大家。,"https://guba.eastmoney.com/news,600933,734022670.html",2017-12-04 11:02:49,18.1割肉卖的回来看看大家。
你妈的！天天跌！直接退市得了,"https://guba.eastmoney.com/news,600933,734007724.html",2017-12-04 10:36:29,你妈的！天天跌！直接退市得了
都他妈的快割肉啊，还等什么,"https://guba.eastmoney.com/news,600933,734016753.html",2017-12-04 10:52:11,
15.5见,"https://guba.eastmoney.com/news,600933,734013179.html",2017-12-04 10:45:58,15.5见
盘龙药业002864开板当天还不如爱柯达当天走势，稍不留神一点机会都不给，还的卖,"https://guba.eastmoney.com/news,600933,734012220.html",2017-12-04 10:44:23,盘龙药业002864开板当天还不如爱柯达当天走势，稍不留神一点机会都不给，还的卖
预测收盘价16.72，明天破15.85，欢迎大家补仓,"https://guba.eastmoney.com/news,600933,733999034.html",2017-12-04 10:20:49,
跌得越深庄家输得越惨,"https://guba.eastmoney.com/news,600933,734010687.html",2017-12-04 10:41:40,此股到目前为止，除了中签股民，所有二级市场的股民都是亏损的。而且此股上市后炒作股价并不高，没有理由这样往下砸。所以本人判断，此股现在炒作是国家队的一种新模式，即让新股发出后，有1倍的利益，保持新股畅通发行，但利润不能太高。所以从爱柯迪这只流通盘有一亿的股开始做实践。现在此股利润已经跌回3分之1了，全部二级市场股民都套牢了，但是庄家拿借来的机构股也已经输得很惨。所以这个模式是一种不公平的模式，是钱多和违规的借机构股做市。这个机构股票我判断是国家的养老机构。所以，我们散户输得是时间，恐怕这个庄家是输的真金白银。
干脆破发吧，磨叽个锤子,"https://guba.eastmoney.com/news,600933,734008555.html",2017-12-04 10:37:49,干脆破发吧，磨叽个锤子
爱柯迪结局会怎样,"https://guba.eastmoney.com/news,600933,733606629.html",2017-12-01 17:25:41,本周末应该会有公告。问题很多，面对这样的公司，广大股民很无奈，大家都清楚，通过发行股票募集资金，本应用于公司自身的发展，但爱柯迪变更用途，说白了就是挪作它用，是违法行为。既然违法了，就得处理，最终结果应该是终止上市。
赶紧跑，次新股都不行了，gjd砸盘啦,"https://guba.eastmoney.com/news,600933,734006254.html",2017-12-04 10:33:59,赶紧跑，次新股都不行了，gjd砸盘啦
看样子要破发了，真是好股好庄家。,"https://guba.eastmoney.com/news,600933,734005701.html",2017-12-04 10:33:03,看样子要破发了，真是好股好庄家。
跌到不跌我再买,"https://guba.eastmoney.com/news,600933,734005283.html",2017-12-04 10:32:16,跌到不跌我再买
16.73元杀入3500股，赌一把！,"https://guba.eastmoney.com/news,600933,733986573.html",2017-12-04 09:59:36,16.73元杀入3500股，赌一把！
砸砸砸砸砸它子,"https://guba.eastmoney.com/news,600933,734005073.html",2017-12-04 10:31:57,砸砸砸砸砸它子
