标题,链接,发布时间,内容
大家都着挨板吧！哎,"https://guba.eastmoney.com/news,600074,735851750.html",2017-12-10 21:23:04,大家都着挨板吧！哎
保千里（600074）限售解禁 解禁时间	解禁数量(股)	解禁股占总股本比例 2,"https://guba.eastmoney.com/news,600074,737632576.html",2017-12-20 00:14:11,"保千里（600074）限售解禁
解禁时间 解禁数量(股) 解禁股占总股本比例
2018-01-02 1160.91万 0.48%
2018-03-12 13.60亿 55.78%
2018-10-12 470.00万 0.19%
2019-01-02 1934.85万 0.79%
2019-07-29 1338.36万 0.55%
还有2017-07-25本该解禁未完成。"
这副牌至少5个跌停板以上没得跑,"https://guba.eastmoney.com/news,600074,737623118.html",2017-12-19 22:28:52,这副牌至少5个跌停板以上没得跑
散户多[想一下]。,"https://guba.eastmoney.com/news,600074,737618536.html",2017-12-19 21:49:01,散户多。
保千里会不会是第二个欣泰电气？想想都怕……,"https://guba.eastmoney.com/news,600074,737494312.html",2017-12-19 12:35:12,保千里会不会是第二个欣泰电气？想想都怕……
证券最近经,"https://guba.eastmoney.com/news,600074,721110405.html",2017-10-24 13:07:03,证券最近经
请问谁知道，近日召开董事会审议组长提案！这个近日，是不是里的太阳很近的时候？？？,"https://guba.eastmoney.com/news,600074,737610390.html",2017-12-19 20:48:44,请问谁知道，近日召开董事会审议组长提案！这个近日，是不是里的太阳很近的时候？？？！！！！！！！
麻痹哦 我今天又意淫了一下。进来上套了。,"https://guba.eastmoney.com/news,600074,737613469.html",2017-12-19 21:10:32,麻痹哦 我今天又意淫了一下。进来上套了。
现在不是保千里了，持有这个股票的现在叫保证死[惊恐],"https://guba.eastmoney.com/news,600074,737607391.html",2017-12-19 20:28:48,现在不是保千里了，持有这个股票的现在叫保证死[惊恐]
现在的′“600074”保千里唯一的出路:复盘！跌到全部股东爆仓回到它真实的价值,"https://guba.eastmoney.com/news,600074,737406898.html",2017-12-19 00:09:15,现在的′“600074”保千里唯一的出路:复盘！跌到全部股东爆仓回到它真实的价值，该入狱的入狱，该收的帐款抓紧收回，收购的几家企业如存在问题可以上诉追缴，欠别人的钱该还的还，这样才有复活的机会。
不砸到2块主力就太不给力！我就等着看,"https://guba.eastmoney.com/news,600074,737491411.html",2017-12-19 12:14:00,不砸到2块主力就太不给力！我就等着看
起码10个跌停，明年3月份13.6亿解禁股啊,"https://guba.eastmoney.com/news,600074,737508060.html",2017-12-19 13:32:41,起码10个跌停，明年3月份13.6亿解禁股啊
减持期间应该是复牌15个交易日后吧？ 否则就是钻政策空子，实质违规！,"https://guba.eastmoney.com/news,600074,737400828.html",2017-12-18 23:10:27,"减持期间应该是复牌15个交易日后吧？
否则就是钻政策空子，实质违规！"
一汽夏利：没有将天津一汽丰田股份转让给控股股。,"https://guba.eastmoney.com/news,600074,737573383.html",2017-12-19 17:10:02,一汽夏利：没有将天津一汽丰田股份转让给控股股。
明天能不能复牌啊,"https://guba.eastmoney.com/news,600074,737570846.html",2017-12-19 16:57:37,明天到底能不能复牌啊
这么多银行都来起诉保千里啊，看来情况不妙,"https://guba.eastmoney.com/news,600074,737556652.html",2017-12-19 15:51:00,公司真的不行了
欣泰电器退市全额了赔偿中小投资者金额！！！！就算保千里退市，我相信证监会也会监督,"https://guba.eastmoney.com/news,600074,737537377.html",2017-12-19 14:46:10,欣泰电器退市全额了赔偿中小投资者金额！！！！就算保千里退市，我相信证监会也会监督做好中小投资者的合法权益。
坐等整顿处置中发现的惊人问题的信息披露公告,"https://guba.eastmoney.com/news,600074,737494893.html",2017-12-19 12:38:58,坐等整顿处置中发现的惊人问题的信息披露公告
600074:保千里关于股东股份被司法轮候冻结的公告,"https://guba.eastmoney.com/news,600074,729602474.html",2017-11-17 20:02:13,"公告日期：2017-11-18
 证券代码：600074 证券简称：保千里 公告编号：2017-111



债券代码：145206 债券简称：16千里01



江苏保千里视像科技集团股份有限公司



关于股东股份被司法轮候冻结的公告



特别提示



本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。



一、股份被轮候冻结情况



江苏保千里视像科技集团股份有限公司（以下简称“公司”）于2017年11月17日收到《股权司法冻结及司法划转通知》和重庆市高级人民法院协助执行通知书。重庆市高级人民法院协助执行通知书显示，关于西南证券股份有限公司与庄明、庄敏合同纠纷一案，重庆市高级人民法院作出的（2017）渝执保86号、87号执行裁定书已经发生法律效力。根据《中华人民共和国民事诉讼法》的有关规定，重庆市高级人民法院对庄敏持有的限售流通股932,866,093股执行轮候冻结。



冻结期限为三年，自转为正式冻结之日起计算。上述西南证券股份有限公司与庄明、庄敏合同纠纷一案，公司将进一步核实相关情况，待核实结果后公司将及时履行信息披露义务。



截止本公告日，庄敏持有公司限售流通股854,866,093股，占公司总股本的35.07%，其中，庄敏已将其持有的25%股份的表决权、提名权、提案权不可撤销的授予周培钦行使。庄敏已累计被司法冻结股份为854,866,093股，占公司总股本的35.07%。



二、对公司影响及风险提示



庄敏持有的股份已全部被执行司法冻结及司法轮候冻结，具体情况待进一步查明，该等股份能否以及何时进入拍卖程序存在不确定性。目前庄敏已将其持有的公司25%股份的表决权、提名权、提案权不可撤销的授予周培钦行使，周培钦成为公司的实际控制人。上述案件判决结果暂时无法判断，公司实际控制权存在再次变动的可能性。



庄敏持有的股份已全部被执行司法冻结及司法轮候冻结。上述案件判决结果暂时无法判断，如果庄敏持有的股份被处置，可能导致公司股权不稳定，可能对 证券代码：600074 证券简称：保千里 公告编号：2017-111



债券代码：145206 债券简称：16千里01



公司的生产经营及管理造成影响。



公司指定的信息披露媒体为《中国证券报》、《上海证券报》、《证券时报》、《证券日报》及上海证券交易所网站（http://www.sse.com.cn/），有关公司信息均以在上述指定媒体刊登的信息为准。公司将根据上述事项进展情况及时予以披露，敬请广大投资者关注公司后续公告，注意投资风险。



特此公告。



江苏保千里视像科技集团股份有限公司



董事会



2017年11月17日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
因为家里条件不佳。,"https://guba.eastmoney.com/news,600074,726559386.html",2017-11-09 11:42:53,因为家里条件不佳。
600074:保千里关于下属子公司为公司借款提供担保的公告,"https://guba.eastmoney.com/news,600074,734233192.html",2017-12-04 20:07:51,"公告日期：2017-12-05
 证券代码：600074 证券简称：保千里 公告编号：2017-119



债券代码：145206 债券简称：16千里01



江苏保千里视像科技集团股份有限公司



关于下属子公司为公司借款提供担保的公告



特别提示



本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。



重要内容提示:



被担保人名称：江苏保千里视像科技集团股份有限公司（以下简称“公司”）



本次担保金额及已实际为其提供的担保余额：下属子公司本次为公司向 丁韶华借款人民币5,000万元提供担保。截至本公告日，公司累计对外担保额度 为人民币 276,000 万元（含本次担保），已实际发生的对外担保贷款余额为人民币 203,254.56万元。



本次担保是否有反担保：否



对外担保逾期的累计数量：无



一、担保情况概述



公司拟向丁韶华先生借款人民币5,000万元，借款期限90天，以实际发放之



日为准起算，借款利率按中国人民银行同期贷款基准利率计算。下属子公司为本次借款提供连带责任保证担保，下属子公司以专利（含发明专利、外观设计、实用新型）、软件着作权、车辆设定质押作为担保措施，担保期限自本合同生效之日 起至2020年3月2日止。



股东丁韶华先生截止目前持有公司股份11,983,485股，占公司总股本的



0.49%。丁韶华先生与公司控股股东周培钦先生不存在关联关系，与公司股东庄敏先生及其一致行动人陈海昌先生、蒋俊杰先生、庄明先生不存在关联关系。丁韶华先生为公司整顿处置小组成员。根据相关规定，本次借款不构成关联交易。



公司于2017年12月4日召开的第七届董事会第四十五次会议审议通过了《关



于下属子公司为公司借款提供担保的议案》。本议案无需经过股东大会审议。



二、被担保人基本情况



江苏保千里视像科技集团股份有限公司



1、成立日期：1997年6月18日



2、住 所：南京经济技术开发区兴智路兴智科技园B栋21层



3、法定代表人：鹿鹏



4、注册资本：243,788.6049万元人民币



5、经营范围：电子摄像技术、计算机软硬件研发、生产、销售、租赁；项目投资；物业管理服务；房屋租赁；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）



6、主要财务指标：截止2016年12月31日，保千里资产总额94.42亿元，



净资产43.75亿元。2016年度净利润为7.99亿元。



三、担保协议的主要内容



1、保证方式：下属子公司为本次借款提供连带责任保证担保；下属子公司以专利（含发明专利、外观设计、实用新型）、软件着作权设定质押做为担保措施；下属子公司以车辆设定抵押作为担保措施。公司以专利（含发明专利、外观设计、实用新型）、软件着作权设定质押做为担保措施。



2、借款额度：人民币5,000万元



3、保证期间：本合同生效之日起至2020年3月2日止。



四、董事会意见



董事会认为公司为本次借款提供担保，有利于缓解公司资金压力，维持公司正常运营，维护员工队伍稳定。



五、公司累计对外担保数量及逾期担保的数量



截至本公告日，公司累计对外担保额度为人民币276,000万元，实际发生的



对外担保贷款余额为人民币203,254.56万元，占本公司2016年度经审计净资产



比例为46.46%。



公司不存在逾期担保事项。



特此公告。



江苏保千里视像科技集团股份有限公司



董事会



2017年12月4日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
复牌一个跌停板，平均散户每人亏9000不知道会有几个9000,"https://guba.eastmoney.com/news,600074,737526417.html",2017-12-19 14:20:11,复牌一个跌停板，平均散户每人亏9000不知道会有几个9000
咯咯咯咯咯咯 删贴啦 瞎子狂笑 晨鸣三年利润之和超现公司市值。 今年涨价部分贡献55亿元多！。                         00048,"https://guba.eastmoney.com/news,600074,681365916.html",2017-07-26 09:26:57,"咯咯咯咯咯咯 删贴啦 狂笑 瞎子狂笑 晨鸣三年利润之和超现公司市值。 今年涨价部分贡献55亿元多！。 

000488晨鸣纸业，最少涨三倍
少算点，公司600万吨产能，每吨涨800元利润就增48亿元，每股收益2.6元
公司拥有600 万吨产能。其中白卡纸200 万吨、铜版纸130 万吨，文化纸105 万吨以及其他纸种。年初以来，文化纸、铜版纸、白卡纸价格持续稳增，铜版纸价格涨幅达24.92%，相较年初上涨1462 元/吨。白卡纸上涨814 元/吨，双胶纸上涨782 元/吨。公司主要纸品品种将受益于行业普涨，业绩弹性俱佳。

这仅仅是涨价部分，未涨价前就有丰厚收益，突然涨价又贡献了巨大的利润，还未算租赁，矿产，房地…

利润过百亿意味这期间利润总和远超现市值！
十三五期间利过百亿意味这期间利润总和远超流动市值！
股价暴发是不容置疑，哪些恼羞成怒用各种包装的庄托半夜深更，凌晨忙着发贴唱空，散布谣言就是怕散户抄底争夺筹码！

请大家看一下晨鸣纸业历年的净利润。2015年6月份，晨鸣纸业A股的股价达到了12.95元，（前复权），而今天收盘价是12.73元。下跌约2%。但同期业绩增长多少？2015年晨鸣纸业的净利润仅为5.05亿，今年2017年全年净利润预测值约为30亿，净利润达到2015年的6倍（增长5倍），但股价却与2015年6月份相比还低一些。 
我们再看一下，那些飞上天的白马股，贵州茅台，2014年净利153亿，2017年预测值200亿，净利累计仅增长30%，股价涨了多少？股价从2014年初到现在已涨5倍。再看看美的集团、格力电器，净利润在2015年的基础上并没有增长多少，但股价全翻倍了。茅台的市盈率近30倍（一季度为白酒旺季，全年净利润远小于一季度的四倍），美的格力市盈率达16倍。 
是不是很可笑？晨鸣纸业从2015年到2017年，净利润增长5倍，股价比2015年高值还低2%，茅台从2014年到2017年，净利润仅增长30%，股价上涨5倍。
晨鸣纸业的市盈率目前动态不到8倍（晨鸣纸业历年一季度为淡季，全年净利高值在三四季度）。而未来几年，晨鸣纸业的增速远高于茅台五粮液美的集团和格力电器等。
有人质疑拿2015年6月大牛市高值与现在对比，不科学，但要知道，很多白马股相对于2015年6月的股价都翻倍了。
是什么原因导致晨鸣纸业如此低估？晨鸣纸业是不是当前A股最低估的一个好马？本人在此作个解读。仅代表本人观点，不作为推荐买卖依据（声明：本人重仓持有晨鸣纸业）

造成晨鸣纸业极度低估的原因：
1、很多投资者认为晨鸣纸业是周期性行业，所以应该低估，这是严重的误区，等以后晨鸣纸业涨数倍之后，又会觉得周期性行业没什么不好了。举几个例子。
地产股，很多人也说是周期股，更有很多人在多年之前大喊房市泡沫，认为房地产是夕阳行业。但是今年以来，中国恒大、融创中国、碧桂园等内房股全部翻倍不止，万科A也从2014年的底部5元多翻到现在的25元。 
牛股万华化学，很多投资者也认为是周期股，近期也涨的让人怀疑人生；
亨通光电，大家去查查质疑的声音，绝大多数质疑都是说亨通光电是周期性行业。
总是在股价低迷的时候，纷纷质疑，而股价暴涨数倍之后，质疑声消失了。
恒大融创中国碧桂园等房产股以及万华化学、亨通光电都是如此，股价连续下跌的低迷期，总是以周期性为由看空，一旦暴涨了，就不再质疑了，真是可笑。
2、认为造纸行业不是新兴产业，没有发展空间。
这也是严重错误，大家去看看中小创里面的新兴产业公司，看似个个空间巨大，但真正能取得利润增长的并不多，往往就是那些传统行业的，利润年年高增长。家电巨头美的集团格力电器，白酒龙头茅台五粮液，中国恒大融创中国碧桂园万科也不是新兴产业，老板电器、招商银行、万华化学无一例外都是传统行业。
是不是周期行业、是不是新兴产业，这些都不重要，作为价值投资者，应该以未来业绩为判定标准，实实在在的长期业绩稳定增长，估值是否合理才是投资的唯一标准。
展开阅读全文"
公告都没了，垃圾要退市了吧,"https://guba.eastmoney.com/news,600074,728646312.html",2017-11-15 19:37:55,公告都没了，这垃圾要是退市了吧。
大股东高手，，用二元增发价，，再拉高股价拿去押了，，拿了钱转移,"https://guba.eastmoney.com/news,600074,737516494.html",2017-12-19 13:54:42,大股东高手，，用二元增发价，，再拉高股价拿去押了，，拿了钱转移
全面违约[大笑][大笑][大笑],"https://guba.eastmoney.com/news,600074,737378708.html",2017-12-18 20:35:56,全面违约
只等它出来强烈做空先打到4元,"https://guba.eastmoney.com/news,600074,733305627.html",2017-11-30 18:41:49,大哥陈已将它列入极力做空股，只等它出来打到4。大哥陈个人投机计划不作为他人和其他机构买卖建议
周三复盘[傲][傲],"https://guba.eastmoney.com/news,600074,737407839.html",2017-12-19 00:22:28,周三复盘
我又仔细看了最近那一次公告，没有出现5个交易日要披露信息的字眼，估计董秘就是钻这,"https://guba.eastmoney.com/news,600074,728237306.html",2017-11-14 22:14:47,我又仔细看了最近那一次公告，没有出现5个交易日要披露信息的字眼，估计董秘就是钻这个空子不发公告
知道为什么要公告追查历史收购吗？,"https://guba.eastmoney.com/news,600074,728747248.html",2017-11-16 00:31:40,"这是因为 1. 证监会已经接受举报，要求公司追查。如果让国家强力机关来查，那么庄敏会立刻完蛋，董事会的一票人也会受牵连。因此，自己来查是最好的选择。
2. 为了拯救保千里的资金危局，退出那些收购挽回损失是保千里所有利益想干人的诉求（除庄敏外）。那么自己查，一方面可以用估值评估过于随意，导致过度溢价收购的小问题来掩盖资产转移倾吞的大问题。同时也给那些拿到钱的人及时退钱留出时间和空间。如果有人不愿意退钱/退出原有收购，那么贪污和利益输送的刑事调查是谁也承受不的。因此像安威科，楼通宝，南京野兽达达等，可能会加紧退钱并退出原有收购。
因此，自己查，就是要把那些历史上不合适的，明显有问题的收购及时退出钱来。这个庄敏应该会使出浑身解数来把这20个亿中有问题的10几个亿退出来。
如此一来，保千里的资金困局就能得到极大缓解。"
