标题,链接,发布时间,内容
跌停吧，不看了,"https://guba.eastmoney.com/news,000673,385346823.html",2016-05-11 10:16:40,跌停吧，不看了
快点卖,"https://guba.eastmoney.com/news,000673,385345068.html",2016-05-11 10:15:32,快点卖
卖卖卖,"https://guba.eastmoney.com/news,000673,385343274.html",2016-05-11 10:14:35,卖卖卖
"明天破10!此股定有不为散户所知的大利空!  首先,院线票房止于7亿前,远不及预","https://guba.eastmoney.com/news,000673,385337297.html",2016-05-11 10:12:19,"明天破10!此股定有不为散户所知的大利空!
首先,院线票房止于7亿前,远不及预期。"
11.4可期,"https://guba.eastmoney.com/news,000673,385333149.html",2016-05-11 10:10:22,11.4可期
6元见，股权激励不涨反跌，,"https://guba.eastmoney.com/news,000673,385328493.html",2016-05-11 10:07:36,6元见，股权激励不涨反跌，
这股短期是没什么利可图。,"https://guba.eastmoney.com/news,000673,385293428.html",2016-05-11 09:48:21,这股短期是没什么利可图。
没见过这么垃圾的票,"https://guba.eastmoney.com/news,000673,385278706.html",2016-05-11 09:40:39,一点抵抗都没有！！！
主力这几分钟做的还有个人样，谢主力[献花][赞][赞][献花],"https://guba.eastmoney.com/news,000673,383926190.html",2016-05-10 14:50:48,主力这几分钟做的还有个人样，谢主力
为什么这几天大跌20个点？北西2预期10亿票房，可能也向大股东承诺保底10个亿，,"https://guba.eastmoney.com/news,000673,385138038.html",2016-05-11 08:06:51,为什么这几天大跌20个点？北西2预期10亿票房，可能也向大股东承诺保底10个亿，可是现在最多八亿，严重低于预期，大股东用脚投票。狂跌不止。
"今天不算止跌,短期惯性下杀的概率大。 如此勉强的止跌,且严重缩量。明天会有市场资","https://guba.eastmoney.com/news,000673,384617956.html",2016-05-11 00:34:37,"今天不算止跌,短期惯性下杀的概率大。
如此勉强的止跌,且严重缩量。明天会有市场资金进来吗?!
不要再提业绩很好,或大股东股票质押之类的,自欺欺人也!
看看今天反弹会3个点以上的,哪个不是业绩好市盈率低,或者热点板块的?!至于大股东质押,股灾时多少股票因为质押险被平仓的?此论点者,就好比称大股东可以决定股价,政府可以决定股价。
只有在退潮时,方知谁是裸泳者。破30日均价而未能快速回收此点,接下去只能再惯性下跌了!当代的董事们自食其果!"
大股东携高管主动放弃激励股权认购是好事情！,"https://guba.eastmoney.com/news,000673,374825736.html",2016-05-05 15:51:57,"看完这些评论，我笑了，利好居然被说成了是利空，真是好笑！

　　股权激励是以市价的一半从二级市场来认购，这原本就是一件有损股东利益的事情，作为公司转型发展初期，王春芳、徐佳暄等大股东和高管放弃认购，体现的就是一种高姿态，放眼长远，不与自己的员工去争这一点小利益，把这份股份留着奖励给下面的更多员工，这本身体现的就是大股东和高管对员工的一种关怀和激励，公司能有这种文化氛围，还愁业绩上不去？！

　　哎，真是服了你们，一人忽悠，一群人不动脑子跟着瞎忽悠！"
主动大单买入（手）	  主动大单卖出  （手）	 3229,"https://guba.eastmoney.com/news,000673,384272367.html",2016-05-10 19:14:44,"主动大单买入（手） 主动大单卖出 （手） 
3229 11614 
这个是我同花顺统计的今天成交情况。大家还在意淫起稳吗？就算人家起稳了，也暂时轮不到它！劝大家务必管住自己的手。"
什么是底部？真正的底部是由主力踏实的！当没有散户购买的时候，它就是真正的底部，也,"https://guba.eastmoney.com/news,000673,384277768.html",2016-05-10 19:20:05,什么是底部？真正的底部是由主力踏实的！当没有散户购买的时候，它就是真正的底部，也只有主力真正不砸盘反而建仓的时候，它才是底。
