标题,链接,发布时间,内容
齐星铁塔:关于南非项目仲裁结果的公告,"https://guba.eastmoney.com/news,002359,557406313.html",2016-10-10 16:27:22,"公告日期：2016-10-11
证券代码：002359 证券简称：齐星铁塔 公告编号：2016-080

山东齐星铁塔科技股份有限公司

关于南非项目仲裁结果的公告

本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。

2016年10月8日，山东齐星铁塔科技股份有限公司（以下简称“公司”）收到香港国际仲裁中心（HKIAC）关于南非金矿项目更正后的仲裁裁决书，具体事项如下：

一、本次仲裁事项的基本情况

2015年3月，公司收到香港国际仲裁中心的仲裁通知，因公司终止了有关收购Stonewall资源控股的下属子公司Stonewall矿业的股份出售协议，Stonewall资源等申请人向公司求偿金额不少于1.1亿美元的赔偿。(具体内容详见公司于2015年3月7日在《证券时报》、《证券日报》、《中国证券报》、《上海证券报》及巨潮资讯网披露的《关于仲裁事项公告》)

2016年9月1日，公司的代理律师收到香港国际仲裁中心发送的邮件，该邮件附有一份电子版的仲裁裁决书，公司认为裁决书中存在书写和表述上的错误，依据案件适用的仲裁规则明确规定，仲裁案件的当事方有权在三十日内要求对裁决书进行更正。公司为维护广大投资者利益，坚持向市场传递正确信息的原则，特向香港国际仲裁中心申请更正裁决书。

鉴于香港国际仲裁中心未同意公司第一次所提更正裁决书的申请。为维护公司基本利益和投资者根本利益，基于客观情况，公司又于2016年9月19日通过代理律师向香港国际仲裁中心提出第二次更正申请。香港国际仲裁中心已接受公司第二次更正申请中的全部请求，对裁决书的有关表述进行了更正，并于2016年10月5日出具了更正后的最终裁决书。本裁决为终局裁决。

二、本次仲裁裁决情况

香港国际仲裁中心作出裁决如下：

（1）公司需赔付Stonewall资源等申请人1260万美元；

（2）该1260万美元的利息从2015年1月1日起至付款之日按8%的利率计算，利息将按季度计算复利；

（3）公司向申请人支付1,498,678澳元的费用；

（4）该1,498,678澳元的利息从2016年9月1日起至付款之日按8%的利率计算，利息将按季度计算复利；

（5）仲裁庭费用1,899,765.25港币；

（6）公司应承担本仲裁的全部仲裁庭费用，如申请人已经支付该等费用的任何部分，则申请人有权请求公司报销已经支付的该部分费用；

（7）本次仲裁的管理费用为407,961.99港币；

（8）公司应承担本仲裁的全部管理费用，如申请人已经支付该等费用的任何部分，则申请人有权请求公司报销已经支付的该部分费用。

三、本次裁决结果对公司利润的影响

本次仲裁裁决结果预计减少公司2016年度净利润约一亿元人民币。根据公司控股股东龙跃投资已经出具并披露的兜底承诺，龙跃投资会承担公司因本次仲裁所带来的一切损失，因此，本次仲裁不会影响公司广大股东的权益。

四、是否有其他尚未披露的诉讼仲裁事项

公司无其他应披露而未披露的重大诉讼仲裁事项。

五、其他事项

公司将会尽最大努力切实维护公司及广大投资者的合法权益。控股股东龙跃投资将全力以赴协助公司处理本次仲裁，并提供资金进行无偿支持，切实保护广大投资者尤其是中小投资者的利益。

特此公告。

山东齐星铁塔科技股份有限公司董事会

二○一六年十月十日


[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
齐星铁塔:关于下属公司青岛星跃铁塔有限公司分立的公告,"https://guba.eastmoney.com/news,002359,557406627.html",2016-10-10 16:28:13,"公告日期：2016-10-11
证券代码：002359 证券简称：齐星铁塔 公告编号：2016-083

山东齐星铁塔科技股份有限公司

关于下属公司青岛星跃铁塔有限公司分立的公告

本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。

山东齐星铁塔科技股份有限公司（以下简称“公司”或“齐星铁塔”）于2016年10月10日召开第四届董事会2016年第六次临时会议，审议通过了《关于下属公司青岛星跃铁塔有限公司分立的议案》，同意将青岛星跃铁塔有限公司（以下简称“星跃铁塔”）进行分立。

根据《公司法》及《公司章程》的规定，上述事项不涉及关联交易，不构成重大资产重组，无需提交公司股东大会审议。

一、分立概述

根据公司发展规划，实现对现有产业布局的战略性调整，发挥各业务模块专业化优势，拟对青岛星跃铁塔有限公司实施存续分立，星跃铁塔将继续存续，从星跃铁塔中分立出的资产将注册成立两家新公司，新公司名称暂定为青岛齐星车库有限公司（最终以工商登记的名称为准，以下简称“齐星车库”）和青岛键富投资有限公司（最终以工商登记的名称为准，以下简称“青岛键富”），公司的全资子公司健和投资管理有限公司拥有分立后两家新公司100%股权。

二、分立前星跃铁塔的基本情况

青岛星跃铁塔有限公司为公司的全资三级公司，成立于2010年7月31日，法定代表人马凡波，注册资本25000万元，注册地为青岛胶州市九龙工业园新东路17号。

经营范围：制造：机械式停车设备；生产、销售：铁塔、钢管塔、架构、管道（不含特种设备）、钢管柱及建筑用轻钢厂房、停车设备及组件、太阳能支架、物流仓储设备及其软件；铁塔、钢结构组件、太阳能支架热镀锌；停车设备技术咨询；经营本企业自产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进口业务（国家限定公司经营或禁止进出口的商品及技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。

最近一年及一期的主要财务数据如下：

单位：亿元

项目 2015年 2016年1-6月

总资产 5.65 5.42

净资产 3.47 3.65

总负债 2.18 1.77

营业收入 2.92 1.91

净利润 -0.038 0.18

三、分立的目的、影响

根据公司未来业务发展需要，实现对现有产业布局的战略性调整， 同时，

星跃铁塔经过几年的发展、整顿，铁塔、车库业务的生产、销售都有了较大的提升，此次将车库、职能部门业务分立出来，将有利于强化各业务模块的经营能力，符合公司发展战略规划，提高公司各业务的核心竞争力和整体效益，实现股东利益最大化。

四、分立方式

对星跃铁塔实施存续方式分立，星跃铁塔将继续存续，从星跃铁塔中分立出的资产将注册成立两家新公司，新公司名称暂定为青岛齐星车库有限公司（最终以工商登记的名称为准）和青岛键富投资有限公司（最终以工商登记的名称为准），公司的全资子公司健和投资管理有限公司拥有分立后的两家新公司100%股权。

五、分立前后注册资本

单位：亿元

注册资本 注册资本

公司名称 持股比例

（分立前） （分立后）

青岛星跃铁塔有限公司 健和投资管理有限公司

……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
齐星铁塔:第四届董事会2016年第六次临时会议决议公告,"https://guba.eastmoney.com/news,002359,557406318.html",2016-10-10 16:27:22,"公告日期：2016-10-11
证券代码：002359 证券简称：齐星铁塔 公告编号：2016-082

山东齐星铁塔科技股份有限公司

第四届董事会2016年第六次临时会议决议公告

本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。

山东齐星铁塔科技股份有限公司（以下简称“公司”）第四届董事会2016年第六次临时会议通知于2016年10月8日以传真、专人送达等形式发出，会议于2016年10月10日以通讯方式召开。会议应出席董事9名，实际出席董事9名，公司全体监事和高级管理人员列席了会议，会议的召集、召开程序合法、有效。本次会议由董事长李韶军先生主持。

本次会议审议通过以下议案：

1、审议通过《关于下属公司青岛星跃铁塔有限公司分立的议案》

根据公司未来业务发展需要，实现对现有产业布局的战略性调整，提高公司各业务的核心竞争力和整体效益，拟对公司全资三级公司青岛星跃铁塔有限公司（以下简称“星跃铁塔”）进行分立，星跃铁塔将继续存续，从星跃铁塔中分立出的资产将注册成立两家新公司，新公司名称暂定为青岛齐星车库有限公司（最终以工商登记的名称为准）和青岛键富投资有限公司（最终以工商登记的名称为准）。具体参见公司于2016年10月11日在《证券时报》、《证券日报》、《中国证券报》、《上海证券报》及巨潮资讯网披露的《关于下属公司青岛星跃铁塔有限公司分立的公告》（公告编号：2016—083）。

表决结果：同意票9票，反对票0票，弃权票0票。

特此公告。

山东齐星铁塔科技股份有限公司董事会

二〇一六年十月十日


[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
我被主力成功洗下车了,"https://guba.eastmoney.com/news,002359,554846902.html",2016-09-27 12:03:42,从年初守到现在，中间有不断加仓，成本26.85，早盘挂27.89瞬间成交，已经被成功洗下车了！！从技术的角度，齐星应该要调整了，至少要回踩了，但是今天表现出乎我的意料了，创近段时间新高（28.20），可能还是拒绝调整
这1000手是在玩吗？,"https://guba.eastmoney.com/news,002359,557350341.html",2016-10-10 14:10:15,这1000手是在玩吗？
这波行情能不能真的起来，关键看批文,"https://guba.eastmoney.com/news,002359,554991427.html",2016-09-27 18:29:24,这波行情能不能真的起来，关键看批文，如果批文不能及时下来，那还要回踩24！
开盘涨停,"https://guba.eastmoney.com/news,002359,556101621.html",2016-09-30 15:38:14,开盘涨停
可惜了！抛早了,"https://guba.eastmoney.com/news,002359,554771636.html",2016-09-27 09:48:47,可惜了！抛早了
齐星铁塔遭股东减持604.83万股,"https://guba.eastmoney.com/news,002359,311026696.html",2016-04-07 20:19:28,"来源：证券时报网 
　　齐星铁塔(002359)4月7日晚间公告，公司股东赵长水3月31日、4月6日、4月7日累计通过大宗交易方式减持604.83万股，减持比例1.45%。
　　减持后，赵长水及其一致行动人齐星集团合计持有公司股份4.52%，不再是持股5%以上股份的股东。
（来源：证券时报网 2016-04-07 20:18） [点击查看原文]"
你相信不？一只开盘就上新台阶的股票！,"https://guba.eastmoney.com/news,002359,556896733.html",2016-10-08 10:48:57,我怎么看怎么都觉得齐星铁塔星期一开盘就会登上一个新台阶！
