标题,链接,发布时间,内容
死了，这票。周一跌停,"https://guba.eastmoney.com/news,600061,794021149.html",2018-11-23 15:02:01,死了，这票。周一跌停
鼓励二胎，卵泡素有望纳入医保,"https://guba.eastmoney.com/news,600061,794466048.html",2018-11-26 19:34:09,鼓励二胎，卵泡素有望纳入医保
证券玩完了,"https://guba.eastmoney.com/news,600061,794456608.html",2018-11-26 18:24:49,证券玩完了
国投资本11月26日资金揭秘,"https://guba.eastmoney.com/news,600061,794434465.html",2018-11-26 16:20:05,"今日国投资本主力净流入额达-1920.53万元，净占比-10.96%，
其中超大单净流入额-849.27万元,净占比-5.01%，
大单净流入额-1071.26万元，净占比-6.32%。







































国投资本资金流向数据

类型	流入(万元)	流出(万元)
超大	35.81	-885.08
大单	2806.19	-3877.45
中单	7711.43	-7471.32
小单	6406.03	-4725.61




资金解读





国投资本收盘涨幅-3.50%， 
其中，成交最活跃的价格分别为10.51、10.53、10.52，成交密集的手数区间分布于200-300、300-500、500-700手，中单介入居多。











成交活跃统计


9:30-15:00 成交均价 10.08













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
10.51	24200	11800	0.14%	0.07%
10.53	14800	0	0.09%	0.00%
10.52	11400	0	0.07%	0.00%
10.55	2500	0	0.01%	0.00%
10.54	1500	0	0.01%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
200-300	257500	577400	858 	1925 
300-500	139600	402957	279 	806 
500-700	183500	154800	262 	221 
1000-1500	0	118000	0 	79 
700-1000	0	83700	0 	84 




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































券商信托成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	601211	国泰君安 	-0.70%	655.87万
2	600999	招商证券 	-1.30%	41.24万
3	600958	东方证券 	-0.43%	-35.18万
4	000776	广发证券 	-0.23%	-152.34万
5	601198	东兴证券 	2.89%	-157.31万
30	600061	国投资本 	-3.50%	-1920.53万


数据来源:东方财富






展开阅读全文"
今天愣是没跌破10，故意造踏空，丢你老穆，主力。我等破10再抄底,"https://guba.eastmoney.com/news,600061,794417298.html",2018-11-26 15:00:59,今天愣是没跌破10，故意造踏空，丢你老穆，主力。我等破10再抄底
10元开始逐步建仓。,"https://guba.eastmoney.com/news,600061,794393803.html",2018-11-26 14:01:34,10元开始逐步建仓。
补跌货。,"https://guba.eastmoney.com/news,600061,794388371.html",2018-11-26 13:46:41,补跌货。
空头多头都是他，机构坐庄,"https://guba.eastmoney.com/news,600061,794385852.html",2018-11-26 13:39:58,空头多头都是他，机构坐庄
拉两融股，掩护出货，活见鬼！,"https://guba.eastmoney.com/news,600061,793916969.html",2018-11-23 10:23:57,这主力太脑残了，拉不能融资融券的股啊！
跌停的节奏?,"https://guba.eastmoney.com/news,600061,794379827.html",2018-11-26 13:22:14,跌停的节奏?
你好，公司有没有参股科创企业，或者有自己的科创公司？,"https://guba.eastmoney.com/news,600061,794374990.html",2018-12-07 13:52:40,"你好，公司有没有参股科创企业，或者有自己的科创公司？ 
国投资本
国投资本：您好！作为国投公司旗下唯一的金融板块投资和管理平台，我司也正在积极寻求其他综合金融服务及其相关领域的投资和并购机会。公司致力于打造“国内一流和最具竞争力的央企上市综合金融服务公司”，公司所属的安信证券、国投泰康信托、国投瑞银基金、期货公司均具有较强的市场竞争力，行业排名靠前，业务转型效果凸显，发展前景广阔。公司会对内做好经营管理，对外做好信息沟通，提高市场对公司内在价值的发现。以期获得市场和更多投资人的支持和认同。感谢您的关注！
(来自上证e互动)答复时间 2018-12-07 13:52:40"
有组织的恶毒骗局。,"https://guba.eastmoney.com/news,600061,794012555.html",2018-11-23 14:42:12,天天暴跌吧、到消失
上个交易日领头羊，今天就垫底了，券商还真不容易出龙头啊,"https://guba.eastmoney.com/news,600061,794366083.html",2018-11-26 12:03:25,
急跌是集会，拉高就出。,"https://guba.eastmoney.com/news,600061,794336883.html",2018-11-26 10:34:03,急跌是集会，拉高就出。
可以破I5么,"https://guba.eastmoney.com/news,600061,794335202.html",2018-11-26 10:30:34,不到黄河心不死，散户早点死光
成功做T,"https://guba.eastmoney.com/news,600061,794332714.html",2018-11-26 10:23:02,成功做T
赶紧啦吧该上车的都上了！摔下去的就下去吧,"https://guba.eastmoney.com/news,600061,794321144.html",2018-11-26 09:54:25,赶紧啦吧该上车的都上了！摔下去的就下去吧
机构做的股果然是猛，别的都没砸呢,"https://guba.eastmoney.com/news,600061,794317808.html",2018-11-26 09:47:13,机构做的股果然是猛，别的都没砸呢
进,"https://guba.eastmoney.com/news,600061,794316912.html",2018-11-26 09:45:18,进
可以抄,"https://guba.eastmoney.com/news,600061,794316832.html",2018-11-26 09:45:01,可以抄
寿险是金控平台的印钞机，解决了寿险牌照就解决了公司现金流。请问寿险牌照的获取进度,"https://guba.eastmoney.com/news,600061,796562110.html",2018-12-07 11:17:00,"寿险是金控平台的印钞机，解决了寿险牌照就解决了公司现金流。请问寿险牌照的获取进度怎么样了？公司缺少的互联网金融牌照，支付牌照，银行牌照，是否已经开始着手申请？希望董秘不要用官方话敷衍我。 
国投资本
国投资本：非常感谢您的建议，目前公司正在积极开展获取寿险牌照的工作，公司作为国投公司旗下唯一的金融板块投资和管理平台，我司也正在积极寻求其他综合金融服务及其相关领域的投资和并购机会。谢谢您的关注！
(来自上证e互动)答复时间 2018-12-07 11:17:00"
大家都祝福你，加油主力，散户做多的好人一生平安,"https://guba.eastmoney.com/news,600061,794006885.html",2018-11-23 14:28:16,大家都祝福你，加油主力，散户做多的好人一生平安
一分钱玩一天,"https://guba.eastmoney.com/news,600061,791265239.html",2018-11-08 10:37:08,高管减持完立马搞员工持股，缺德玩意
上证指数明天考验2700点的支撑,"https://guba.eastmoney.com/news,600061,794284244.html",2018-11-26 02:52:11,砸盘的庄家，拉涨的散户，讽刺
这支股票最近会大涨,"https://guba.eastmoney.com/news,600061,794282764.html",2018-11-26 02:18:27,逃命阳线 诱惑散户买入的步伐了逃命逃命逃命了逃命逃命逃命了逃命逃命逃命
国投资本11月02日获沪股通加仓21.71万股,"https://guba.eastmoney.com/news,600061,790547887.html",2018-11-03 08:06:42,"11月02日国投资本沪股通持仓数据
收盘价：	9.73	涨跌幅：	2.21%
持股量：	885.45万股	持股变化：	21.71万股





数据显示，截至11月02日国投资本于沪股通持股量为885.45万股，占其A股股本比例为0.21%，比上一交易日增加21.71万股。据数据统计，该股近一个月内累计涨幅为16.67%，沪股通累计加仓158.14万，沪股通持仓累计变化比例为21.74%，近三个月内累计涨幅为8.84%，沪股通累计加仓305.34万，沪股通持仓累计变化比例为52.63%。


数据来源:东方财富"
垃圾公司,"https://guba.eastmoney.com/news,600061,794195657.html",2018-11-25 01:10:00,两个月前股东增加了2702户，两个月后呢？
有人给小弟分析下下午这是什么意思吗？,"https://guba.eastmoney.com/news,600061,794195516.html",2018-11-25 01:07:24,能不能再等我两天，准备过来建仓！
周四晚建议周五低吸你不听，今晚一首凉凉送给追高的你，看准不准哈!,"https://guba.eastmoney.com/news,600061,794192488.html",2018-11-25 00:06:36,周四晚建议周五低吸你不听，今晚一首凉凉送给追高的你，看准不准哈!
就你牛哈哈哈,"https://guba.eastmoney.com/news,600061,794175786.html",2018-11-24 19:59:25,就你牛哈哈哈
大家应该逢低布局。,"https://guba.eastmoney.com/news,600061,793970251.html",2018-11-23 13:14:33,你必须要有自己独立思考这样才能战胜主力，现在等着就是放量上攻，大家应该逢低布局。
下午拉红，速度入，可做短线,"https://guba.eastmoney.com/news,600061,794140496.html",2018-11-24 11:57:05,下午拉红，速度入，可做短线
国投资本11月23日获沪股通减仓23.33万股,"https://guba.eastmoney.com/news,600061,794122893.html",2018-11-24 08:07:26,"11月23日国投资本沪股通持仓数据
收盘价：	10.56	涨跌幅：	-0.19%
持股量：	828.56万股	持股变化：	-23.33万股





数据显示，截至11月23日国投资本于沪股通持股量为828.56万股，占其A股股本比例为0.19%，比上一交易日减少23.33万股。据数据统计，该股近一个月内累计涨幅为37.68%，沪股通累计加仓27.98万，沪股通持仓累计变化比例为3.50%，近三个月内累计涨幅为19.19%，沪股通累计加仓264.57万，沪股通持仓累计变化比例为46.91%。


数据来源:东方财富"
哈哈哈，控盘不力，主力大伤原气,"https://guba.eastmoney.com/news,600061,794130586.html",2018-11-24 09:49:43,好啊，明天继续涨停，大家没进的赶快进，启动连续涨停模式
大盘回调，中华跳水。,"https://guba.eastmoney.com/news,600061,794131451.html",2018-11-24 09:59:58,服了你，
我买了农行有没有退市风险,"https://guba.eastmoney.com/news,600061,794118891.html",2018-11-24 07:10:44,小心港股加速暴跌带坏A股继续清仓跟着5周线抛售
坐好，我要开拉了,"https://guba.eastmoney.com/news,600061,794112063.html",2018-11-24 04:32:30,坐好，我要开拉了
熄火,"https://guba.eastmoney.com/news,600061,790415043.html",2018-11-02 11:41:52,熄火
