标题,链接,发布时间,内容
公司的2000万吨炼化一体化项目，计划在2018年10月投产，今年完成土建，剩下,"https://guba.eastmoney.com/news,600346,695220366.html",2017-08-23 10:11:05,【问】公司的2000万吨炼化一体化项目，计划在2018年10月投产，今年完成土建，剩下就是设备的安装，我想请问李总，高总，在大连这个东北地方，冬天施工怎么解决呢？ 【答】恒力股份：您好，在大连这个东北地方，冬天也是可以正常施工的。谢谢关注。¶¶2017-08-23 10:11:05 §
今日又完事了陈萎[大笑],"https://guba.eastmoney.com/news,600346,693502866.html",2017-08-17 09:50:10,今日又完事了陈萎
明天拉升 不用说d,"https://guba.eastmoney.com/news,600346,693966468.html",2017-08-18 16:34:56,明天拉升 不用说d
明天开盘走强,"https://guba.eastmoney.com/news,600346,684637450.html",2017-07-30 23:16:47,明天开盘走强
下周一复牌！,"https://guba.eastmoney.com/news,600346,702395408.html",2017-09-11 22:27:38,主力还在，短线就看其向上做还是向下打压了。长线目标到20元不变。
世界500强也只有恒力食堂的伙食最差了。,"https://guba.eastmoney.com/news,600346,702227225.html",2017-09-11 16:45:09,世界500强也只有恒力食堂的伙食最差了。
进口国或变出口国！2020年中国PX产能将达3496万吨！（附最新项目地图） 2,"https://guba.eastmoney.com/news,600346,693495285.html",2017-08-17 09:35:07,"进口国或变出口国！2020年中国PX产能将达3496万吨！（附最新项目地图）
2017-08-17 中国绸都网


研究表明，中国现阶段有十大PX项目处于建设或前期工作阶段，2018年将投产两大项目新增850万吨/年PX产能。到2020年，中国将形成总计3496万吨/年PX产能，届时PX需求量预计为2850万吨/年，中国可能从PX进口国转变为出口国，将对亚洲乃至全球PX供需格局产生深远影响。
截至2017年7月，中国已建成的PX项目共18个，形成总计1476万吨/年PX产能。其中腾龙芳烃160万吨/年产能自2015年停产至今，2017年中化弘润石油化工建成的60万吨/年的PX产能暂无开车计划。因此，现阶段中国实际运行中的PX产能为1256万吨/年。
对于其他处于建设、前期工作或计划中PX项目，深入研究每一个项目的业主实力、审批进度、建设现状、下游规划和资源配套等要素，认为其中建成投产可能性超过50%的项目合计有10个，将于2020年与已建成的18个项目一起，形成总计3496万吨/年PX产能。
2017年中国PX项目地图如下：

中国建设和前期工作的十大PX项目进展
1、于2015年12月开工的恒力2000万吨/年炼化一体化项目（含450万吨/年PX）目前进入建设高峰期，计划在2018年10月正式投料生产。
2、浙江石油化工有限公司4000万吨/年炼化一体化项目（含两期共800万吨/年PX）于2017年4月7日获得环保部批复，已于2017年7月开工。
3、兵器工业集团精细化工及原料工程项目（含140万吨/年PX）于2017年5月16日举行项目签约和开工奠基仪式。
4、中石化海南炼化新建100万吨/年PX项目已与洋浦管委会签订投资协议，目前处于公开招标阶段，预计2017年内开工。
5、广西北部湾扬帆能源化工投资有限公司钦州100万吨/年芳烃（PX）项目于2017年6月30日获得广西环保厅批复，目前处于招标阶段。
6、中化泉州100万吨/年乙烯及炼油改扩建项目（含80万吨/年PX）已于2015年10月获得环评批复，目前处于招标阶段。
7、盛虹1600万吨/年炼化一体化项目（含280万吨/年PX）环评文件于2017年4月10日被环保部受理。
8、据2017年6月发布的《陕西省煤制烯烃（芳烃）产业链发展推进方案》显示，华电榆林50万吨/年芳烃（PX）示范项目已基本完成前期审批手续，具备开工条件，预计2020年建成投产。
9、中国石化塔河炼化年产100万吨PX项目目前处于环境影响评价阶段，预计2018年开工。
10、河北新华联合石化2000万吨/年炼化一体化项目（含两期共400万吨/年PX）于2017年5月3日进行了环评第一次公示。
2011-2020年中国PX产能增长如下图所示：

研究表明，2018年中国将新增850万吨/年PX产能，对进口货源形成巨大冲击。到2020年，中国将总计形成3496万吨/年PX产能，中国将可能从PX进口国转变为出口国。"
看来是借利好出货,"https://guba.eastmoney.com/news,600346,692857976.html",2017-08-15 13:15:45,看来是借利好出货
中石油大连石化公司发生火灾,"https://guba.eastmoney.com/news,600346,693794731.html",2017-08-18 09:10:27,中石油大连石化公司发生火灾
啥时候复牌？停牌停多久？请回复？谢谢以公告为准？,"https://guba.eastmoney.com/news,600346,701915727.html",2017-09-11 07:18:30,"啥时候复牌？停牌停多久？请回复？谢谢以公告为准？ 
恒力石化
恒力股份：您好，公司股票将于2017年9月18日复牌。
答复时间 2017-09-18 08:16:53"
