标题,链接,发布时间,内容
别装了，要么跌要么涨，痛快点,"https://guba.eastmoney.com/news,600418,815966795.html",2019-04-12 11:28:20,别装了，要么跌要么涨，痛快点
龙头个股分享，这几大热点板块能否继续延续热度,"https://guba.eastmoney.com/news,600418,815888932.html",2019-04-12 09:40:40,"7D6B：一汽夏利000927
2B：东风科技600081、江淮汽车600418
1B：东风汽车600006、安凯客车000868、曙光股份600303、斯太尔000760、浩物股份000757、林海股份600099、万集科技300552
汽车炒作是和华为造车有关，消息面上，华为与东风汽车合作打造智能化汽车，将在本月下旬举行上海车展中正式亮相。早盘直接引爆了和华为有合作的汽车股，比如东风汽车、东风科技、江淮汽车。
汽车板块正好还有一汽夏利的混改引领，7天6板成为高度龙头。东风系等也都是具备混改逻辑，叠加华为汽车的消息助推，直接一字杠开成为先锋龙头。
华为作为目前A股市场瞩目的题材，之前5G的大行情就是由华为引领，那么，这次华为汽车必然也会掀起风浪。短线大家记住了，一定要避高就低，拥抱新主流。
（长三角）
2B：保税科技600794、万林物流603117、天瑞仪器300165、苏州高新600736
1B：远大控股000626、科泰电源300153、上海雅仕603329
（成渝）
4B：渝开发000514
1B：四川金顶600678、富临运业002357
网传将建立长三角自贸区，由于上海和浙江都有自贸区，市场猜测落地在江苏概率大。龙头保税科技，万林物流+天瑞仪器两翼助攻。
这个方向属于新题材，但与前几天的上海自贸港一样，目前还处于猜测阶段，没有得到官方公布，需要后续的消息来刺激，若没有实垂消息，那么就会跟前几天的上海自贸港一样一日游行情。
有资金潜伏的重庆板块继续走高，重庆这边渝开发成为高度板，后面可能往成都方向扩散，成渝特区这一块是联动的。
2B：联环药业600513、四环生物000518
超级真菌的新闻，引爆了抗生素类个股，龙头联环药业2个一字板，四环生物助攻2连板。A股抗病毒三剑客联环药业+四环生物+鲁抗医药都是每次疫情必炒的股。
这种消息刺激按照以往经验，都需要事件进一步发酵才能有持续性，否则基本就是1-2日行情，所以要参与，需要密切留意消息面。
（来源：游资大咖的财富号 2019-04-12 09:40） [点击查看原文]"
磨磨唧唧干嘛呢,"https://guba.eastmoney.com/news,600418,815954754.html",2019-04-12 11:09:47,江淮今天干嘛呢，磨磨唧唧
说来说去还是没有否认，可笑,"https://guba.eastmoney.com/news,600418,815954978.html",2019-04-12 11:10:12,说来说去还是没有否认，可笑
大盘不会就此倒下。大跌才能轮换,"https://guba.eastmoney.com/news,600418,808255317.html",2019-03-11 10:00:58,否则某些疯狂的赌徒，、、、
封住,"https://guba.eastmoney.com/news,600418,815951797.html",2019-04-12 11:05:05,封住
江淮开板日，基金进场时,"https://guba.eastmoney.com/news,600418,815687028.html",2019-04-11 14:22:17,自悟
江淮汽车要不要拿着？  目前盘中已经出现放量出逃局面，果断卖出。下周将低开低走。,"https://guba.eastmoney.com/news,600418,815925498.html",2019-04-12 10:28:36,"江淮汽车要不要拿着？
目前盘中已经出现放量出逃局面，果断卖出。下周将低开低走。"
不出意外的话，今天买五全是基金大机构,"https://guba.eastmoney.com/news,600418,815933594.html",2019-04-12 10:40:14,希望看到回报
小买一点预备着，关注着！,"https://guba.eastmoney.com/news,600418,815948180.html",2019-04-12 10:59:47,小买一点预备着，关注着！
