标题,链接,发布时间,内容
“我国生物质能源产业要向高能效、高附加值、低能耗方向发展，行业要尽快探索创新出减,"https://guba.eastmoney.com/news,000939,769188275.html",2018-06-27 19:18:21,“我国生物质能源产业要向高能效、高附加值、低能耗方向发展，行业要尽快探索创新出减少补贴依赖，甚至不依赖于补贴的商业运营模式。”张大勇说，生物质能源产业涉及废气、废水排放等，国家相关部门要加强监督，行业、企业也要加强自律，保持信息透明。
凯迪员工进-四个月不发工资，甚至没有个说法，如何维护自己权益？,"https://guba.eastmoney.com/news,000939,764928797.html",2018-06-06 22:59:15,"如题，作为凯迪一名员工，希望他好，但是员工是靠工资过日子的，都不是神仙，过年后就没发过工资，凯迪几千员工，欠薪数额绝不止9000万，只有小部分电厂发了一个月工资，欠薪这么久高层就没有个说法，把员工当傻子一样，即使凯迪倒了，高层们，大股东一样有钱花，不会影响生活，好好的公司被他们搞成这样，普通员工怎么办？这么久没工资我们不需要吃饭吗？逼员工辞职？辞职还是没工资，该如何维护自己的权益,一直等吗？如何举报"
所以万华价位由世界同行业来定价！不是由机构和散户来定！外资也在买入！,"https://guba.eastmoney.com/news,000939,769386890.html",2018-06-28 14:16:55,所以万华价位由世界同行业来定价！不是由机构和散户来定！外资也在买入！
金股判官：7-19 股市早看点,"https://guba.eastmoney.com/news,000939,769402039.html",2018-06-28 14:42:25,金股判官：7-19 股市早看点
已经易主国能旗下才发53号 湖北省 湖北省 湖北省,"https://guba.eastmoney.com/news,000939,769331528.html",2018-06-28 11:12:35,已经易主国能旗下才发53号 湖北省 湖北省 湖北省
公司股票八月十五号退市、希望大家做好准备,"https://guba.eastmoney.com/news,000939,769352960.html",2018-06-28 12:47:05,公司股票八月十五号退市、希望大家做好准备
恭喜000939重组成功确定7月2日开盘，目标翻倍，大家拭目以待啊！这是可靠内部,"https://guba.eastmoney.com/news,000939,769253414.html",2018-06-28 06:15:57,恭喜000939重组成功确定7月2日开盘，目标翻倍，大家拭目以待啊！这是可靠内部消息啊！大家准备庆祝一下吧！听说要7个板啊！如果7个跌停板怎么办？
洗盘完成,"https://guba.eastmoney.com/news,000939,765915188.html",2018-06-12 07:39:11,洗盘完成
想问一下 如果签框架协议 是不是就可以继续停牌,"https://guba.eastmoney.com/news,000939,769248818.html",2018-06-28 04:50:55,不太明白 请高人指点
快跑快跑溜了溜了,"https://guba.eastmoney.com/news,000939,769332854.html",2018-06-28 11:15:12,快跑快跑溜了溜了
格高低切换。,"https://guba.eastmoney.com/news,000939,769322560.html",2018-06-28 10:54:54,格高低切换。
有没有高人知道，像凯迪这样的，重组停牌时间到了，复牌，但因为未公布年报以及一季报,"https://guba.eastmoney.com/news,000939,768915018.html",2018-06-26 16:51:43,有没有高人知道，像凯迪这样的，重组停牌时间到了，复牌，但因为未公布年报以及一季报而停牌。同时继续推进资产重组的，如果年报和季度报出了，是否还可以继续申请停牌？或者过多久可以停牌？
是不是签框架协议就可以继续停牌了,"https://guba.eastmoney.com/news,000939,769248650.html",2018-06-28 04:48:34,大家希望继续停牌吗
陈义龙这两天会失眠吗？,"https://guba.eastmoney.com/news,000939,769193850.html",2018-06-27 19:58:00,陈义龙这两天会失眠吗？
到现在你们公告里也没写7.2日强制复牌的消息，就这个水平谁信你们公司有任何担责任,"https://guba.eastmoney.com/news,000939,768561360.html",2018-06-25 12:20:59,到现在你们公告里也没写7.2日强制复牌的消息，就这个水平谁信你们公司有任何担责任的意识对你们的投资者？
继续停牌也不见得是好事，公司运营起来才会有好转吧。,"https://guba.eastmoney.com/news,000939,769258176.html",2018-06-28 07:26:23,继续停牌也不见得是好事，公司运营起来才会有好转吧。
大恒科技明天可能表现一下。,"https://guba.eastmoney.com/news,000939,766494486.html",2018-06-14 10:41:44,大恒科技明天可能表现一下。
年报季报成长性高送转公司调整后成反弹急先锋（,"https://guba.eastmoney.com/news,000939,769238793.html",2018-06-28 01:46:52,年报季报成长性高送转公司调整后成反弹急先锋（
一窍通，百窍通,"https://guba.eastmoney.com/news,000939,764905674.html",2018-06-06 19:58:38,一窍通，百窍通
明天注意买进600979、603618,"https://guba.eastmoney.com/news,000939,766148757.html",2018-06-12 23:14:54,明天注意买进600979、603618
万达集团以股股趴.真趴亿元,"https://guba.eastmoney.com/news,000939,765000055.html",2018-06-07 10:20:45,万达集团以股股趴.真趴亿元
