标题,链接,发布时间,内容
这货回调吧，弱,"https://guba.eastmoney.com/news,603023,565947965.html",2016-11-07 02:22:10,这货回调吧，弱
不看多不看空坐著等死，反正都蹲了快五個月了,"https://guba.eastmoney.com/news,603023,565914286.html",2016-11-06 23:20:26,不看多不看空坐著等死，反正都蹲了快五個月了
无人驾驶概念 填权 小盘 强势,"https://guba.eastmoney.com/news,603023,565900117.html",2016-11-06 22:12:51,无人驾驶概念 填权 小盘 强势
威帝股份看盘心得 ， 观点地产网讯：江西赣江新区成立 签约绿地逾千亿项目！ ，,"https://guba.eastmoney.com/news,603023,565645733.html",2016-11-05 15:44:10,"威帝股份看盘心得
，
观点地产网讯：江西赣江新区成立 签约绿地逾千亿项目！
，
观点地产网讯：江西赣江新区成立 签约绿地逾千亿项目！
，
江西省发改委网站公布，该省近日举行赣江新区成立大会，正式对外揭晓赣江新区的面貌。同时，大会上共有24个产业项目12个金融机构、总部经济项目和7个基础设施建设战略合作协议进行了集中签约。
，
江西省省长刘奇在讲话中指出，赣江新区是国家推进区域协同发展的重点板块，也是江西经济社会发展的重要支撑。
，
按照他的展望，赣江新区成为中部地区崛起和长江经济带的重要支点，成为全省创新的引领区、开放的先行区、改革的试验区、合作的示范区和发展的重要增长极。
，
大会还举行了项目签约仪式，共有24个产业项目，12个金融机构、总部经济项目，7个基础设施建设战略合作协议集中签约。
，
有媒体报道称，上述签约的项目包括赣江航空城项目、绿色生物合成生态产业园项目、意中产业园项目、绿地战略合作项目和万达商贸项目等，其中绿地战略合作项目投资额达1000亿元。
，
观点地产网讯：江西赣江新区成立 签约绿地控股(600606)逾千亿项目！
，
观点地产网讯：江西赣江新区成立 签约绿地控股(600606)逾千亿项目！
，
，
，"
虽然我的热情减退[摊手] 但是没有忘记关注[胜利],"https://guba.eastmoney.com/news,603023,553672242.html",2016-09-23 20:34:57,"虽然我的热情减退
但是没有忘记关注"
什么时候出现大把千手单，就表示游资来了。不然又是做弱波段的货。,"https://guba.eastmoney.com/news,603023,565822331.html",2016-11-06 16:14:14,什么时候出现大把千手单，就表示游资来了。不然又是做弱波段的货。
603598速度,"https://guba.eastmoney.com/news,603023,565814012.html",2016-11-06 15:18:35,603598速度
啊这样的啊,"https://guba.eastmoney.com/news,603023,565745855.html",2016-11-06 05:09:16,啊这样的啊
妖股妖股我点赞，就像老鼠爱鸡蛋。,"https://guba.eastmoney.com/news,603023,565380494.html",2016-11-04 15:22:18,此股具备妖股特质。横有多长竖就有多高。
威帝威武，跑了,"https://guba.eastmoney.com/news,603023,565308738.html",2016-11-04 13:22:25,威帝威武，跑了
回来看看,"https://guba.eastmoney.com/news,603023,565687160.html",2016-11-05 20:50:32,能给机会不
这个票绝对有庄，看好就跟上，而且从周线看下周可能还会有精彩表现,"https://guba.eastmoney.com/news,603023,565378829.html",2016-11-04 15:17:51,这个票绝对有庄，看好就跟上，而且从周线看下周可能还会有精彩表现
涨那么点就开始砸，大单出逃，主力目光短见,"https://guba.eastmoney.com/news,603023,565213640.html",2016-11-04 09:56:41,涨那么点就开始砸，大单出逃，主力目光短见
今日最高16.99,"https://guba.eastmoney.com/news,603023,557927275.html",2016-10-12 09:46:12,今日最高16.99
扬都坚持对大家不离不弃！,"https://guba.eastmoney.com/news,603023,565587571.html",2016-11-05 09:52:20,扬都坚持对大家不离不弃！
咆哮回家过端午去吧,"https://guba.eastmoney.com/news,603023,565587385.html",2016-11-05 09:51:08,咆哮回家过端午去吧
今天进了一点，感觉最后收盘还要拉起的。,"https://guba.eastmoney.com/news,603023,565346448.html",2016-11-04 14:22:38,今天进了一点，感觉最后收盘还要拉起的。
前期妖股集体休整，新的妖股替补在哪里？,"https://guba.eastmoney.com/news,603023,565488611.html",2016-11-04 22:17:59,谁这个时候给力，谁就是龙头
记住今天必涨停我买了30万股,"https://guba.eastmoney.com/news,603023,565323341.html",2016-11-04 13:47:09,记住今天必涨停我买了30万股
今天洗盘洗的。明天觉b的涨停了，,"https://guba.eastmoney.com/news,603023,565381059.html",2016-11-04 15:23:45,今天洗盘洗的。明天觉b的涨停了，
今天没涨停属于弱势，昨天抬轿的可能不是游资，一个大户而已。下周回调吧。,"https://guba.eastmoney.com/news,603023,565470180.html",2016-11-04 20:57:56,今天没涨停属于弱势，昨天抬轿的可能不是游资，一个大户而已。下周回调吧。
今日关注,"https://guba.eastmoney.com/news,603023,564770769.html",2016-11-03 09:30:48,300381溢多利 603023威帝股份
1500股被洗的干干净净[滴汗],"https://guba.eastmoney.com/news,603023,565390298.html",2016-11-04 15:49:32,1500股被洗的干干净净
不可追，上升无力，,"https://guba.eastmoney.com/news,603023,565357298.html",2016-11-04 14:39:13,不可追，上升无力，
刀口舔血，这钱不好挣，祝贺大家发财,"https://guba.eastmoney.com/news,603023,565379821.html",2016-11-04 15:20:15,刀口舔血，这钱不好挣，祝贺大家发财
有游资啊,"https://guba.eastmoney.com/news,603023,565376963.html",2016-11-04 15:13:36,有游资啊
这个股有点反常，有点像天马股份启动时的走势,"https://guba.eastmoney.com/news,603023,565373685.html",2016-11-04 15:06:21,2号龙虎榜按说一家独大的情形第二天应该应该收长上影线的，没想到居然收了光头线，今天居然还能收光头小阳线，事出反常应该买入防妖出现
碰到了一个做贼一样额主力,"https://guba.eastmoney.com/news,603023,565371135.html",2016-11-04 15:01:28,买一半，留一半，下周一不出中阳，卖光光~！
警告散户，别接盘，接盘必被套,"https://guba.eastmoney.com/news,603023,565366106.html",2016-11-04 14:52:48,拉升后，高位放量，警惕站岗。我不是托
林被在你身上趴了四个多月了,"https://guba.eastmoney.com/news,603023,565365813.html",2016-11-04 14:52:22,林被在你身上趴了四个多月了
这里就出货了吗？,"https://guba.eastmoney.com/news,603023,565360647.html",2016-11-04 14:44:06,狗日的，回调放量。晕死了
[哭][哭][哭][哭][哭][哭][哭][哭][哭][哭][哭][哭][哭],"https://guba.eastmoney.com/news,603023,565353258.html",2016-11-04 14:33:09,
