标题,链接,发布时间,内容
难道十送四点八没人要？走势烂极！,"https://guba.eastmoney.com/news,600057,760519773.html",2018-05-15 16:09:38,难道十送四点八没人要？走势烂极！
泰禾光电2月6日加速下跌,"https://guba.eastmoney.com/news,600057,760350250.html",2018-05-15 00:09:22,泰禾光电2月6日加速下跌
你这垃圾都不配叫上证50,"https://guba.eastmoney.com/news,600057,760496837.html",2018-05-15 14:45:29,你这垃圾都不配叫上证50
今天不走，明天一起死吧！,"https://guba.eastmoney.com/news,600057,760470214.html",2018-05-15 13:40:54,今天不走，明天一起死吧！
希望拿360借壳造谣的尽早收敛，别再害没经验的,"https://guba.eastmoney.com/news,600057,760457680.html",2018-05-15 13:02:46,希望拿360借壳造谣的尽早收敛，别再害没经验的
象屿股份03月27日资金揭秘,"https://guba.eastmoney.com/news,600057,751141220.html",2018-03-27 16:04:43,"今日象屿股份主力净流入额达71.55万元，净占比1.48%，
其中超大单净流入额126.10万元,净占比2.61%，
大单净流入额-54.54万元，净占比-1.13%。







































象屿股份资金流向数据

类型	流入(万元)	流出(万元)
超大	126.10	0.00
大单	710.47	-765.01
中单	2006.45	-1726.39
小单	1980.71	-2332.32




资金解读





象屿股份收盘涨幅2.28%， 
其中，成交最活跃的价格分别为8.14、8.15、8.18，成交密集的手数区间分布于100-150、150-200、200-300手，小单介入居多。











成交活跃统计


9:30-15:00 成交均价 8.04













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
8.14	87950	92850	1.47%	1.55%
8.15	50800	13875	0.85%	0.23%
8.18	23250	0	0.39%	0.00%
8.16	11700	8500	0.19%	0.14%
8.17	17950	0	0.30%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
100-150	278000	227975	1853 	1520 
150-200	69000	149200	345 	746 
200-300	45000	162025	150 	540 
500-700	64000	114800	91 	164 
300-500	65725	66100	131 	132 




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































交运物流成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	603329	上海雅仕 	6.70%	4141.31万
2	600386	北巴传媒 	9.96%	2454.49万
3	300532	今天国际 	2.29%	1839.35万
4	002245	澳洋顺昌 	3.68%	1180.77万
5	002711	欧浦智网 	3.03%	973.72万
20	600057	象屿股份 	2.28%	71.55万


数据来源:东方财富






展开阅读全文"
请问现在能补仓吗。,"https://guba.eastmoney.com/news,600057,752108654.html",2018-03-30 05:13:06,请问现在能补仓吗。
"还十送4,8股，走势烂如泥！","https://guba.eastmoney.com/news,600057,760418362.html",2018-05-15 10:34:39,"还十送4,8股，走势烂如泥！"
今天肯定会有很多小散被主力的障眼法给忽悠进来,"https://guba.eastmoney.com/news,600057,760407983.html",2018-05-15 10:12:25,今天肯定会有很多小散被主力的障眼法给忽悠进来
十日线回踩完了，现在回踩20日线,"https://guba.eastmoney.com/news,600057,760408206.html",2018-05-15 10:12:52,十日线回踩完了，现在回踩20日线
涨涨涨e。,"https://guba.eastmoney.com/news,600057,760388907.html",2018-05-15 09:32:15,涨涨涨e。
这回弟兄们发财了！,"https://guba.eastmoney.com/news,600057,760360216.html",2018-05-15 03:39:25,这回弟兄们发财了！
刚开始就结束这就是象屿股份主力,"https://guba.eastmoney.com/news,600057,759418978.html",2018-05-09 09:49:06,刚开始就结束这就是象屿股份主力
出创业板一部分低吸夏利。,"https://guba.eastmoney.com/news,600057,760363502.html",2018-05-15 05:13:48,出创业板一部分低吸夏利。
象屿股份市盈率较低，中期底部确立，涨时放量，跌时缩量，量价配合较好，很快就会突破,"https://guba.eastmoney.com/news,600057,759360904.html",2018-05-08 21:00:11,象屿股份市盈率较低，中期底部确立，涨时放量，跌时缩量，量价配合较好，很快就会突破箱体上檐，拿好
良心抢救：不计成本地砸盘，股价再创两年新低！,"https://guba.eastmoney.com/news,600057,750586047.html",2018-03-23 11:58:52,良心抢救：不计成本地砸盘，股价再创两年新低！
无惧调整，洗盘过后更好,"https://guba.eastmoney.com/news,600057,740799386.html",2018-01-10 14:29:10,无惧调整，洗盘过后更好
拉高出货了,"https://guba.eastmoney.com/news,600057,748857142.html",2018-03-12 13:18:08,拉高出货了
600571:信雅达2017年年度报告,"https://guba.eastmoney.com/news,600057,760326798.html",2018-05-14 20:44:32,600571:信雅达2017年年度报告
请问最新股东人数,"https://guba.eastmoney.com/news,600057,760291910.html",2018-05-14 16:22:33,请问最新股东人数
